platform,controller,trajectory,traj_double,traj_short,traj_spin,lookahead_time,time,traj_time,ref_time,comp_time,x,y,z,yaw,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input,cbf_v_throttle,cbf_v_p,cbf_v_q,cbf_v_r
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,18.1896,8.18005,9.38005,0.000223178,-1.54079,-0.521517,-3.41839,0.0210848,0.352548,-0.701506,-0.0372998,-0.759499,-0.702604,-3,0,1.1625,0.894199,0,0.104383,-0.0201696,-0.0108644,0.730569,0.0984343,-0.0253541,-0.0150113,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,18.2897,8.2801,9.4801,0.000283457,-1.49525,-0.570305,-3.42351,0.0225831,0.414779,-0.603959,-0.0386729,-0.641763,-0.607826,-3,0,1.19019,0.997858,0,0.0903914,-0.020169,-0.0118724,0.730665,0.0909048,-0.0273266,-0.0158584,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,18.3894,8.38003,9.58003,0.000116761,-1.44856,-0.605079,-3.42837,0.023865,0.471987,-0.505089,-0.0390946,-0.521643,-0.503588,-3,0,1.21314,1.08566,0,0.0802683,-0.0186001,-0.0128191,0.73069,0.0787794,-0.0249026,-0.017307,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,18.4896,8.48009,9.68009,0.000221253,-1.39771,-0.629514,-3.43298,0.0249903,0.528534,-0.399223,-0.038764,-0.399309,-0.39127,-3,0,1.23134,1.15645,0,0.0642116,-0.0187036,-0.0147911,0.730732,0.066845,-0.0239009,-0.0184567,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,18.5896,8.58008,9.78008,0.000226147,-1.34267,-0.642509,-3.43705,0.0260375,0.584481,-0.287191,-0.0374436,-0.275477,-0.272851,-3,0,1.24466,1.20896,0,0.049462,-0.0154828,-0.0179629,0.730783,0.0524072,-0.0215811,-0.0197684,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,18.6896,8.68004,9.88004,0.0002144,-1.27856,-0.64393,-3.44088,0.027187,0.64387,-0.161359,-0.0355293,-0.1506,-0.150173,-3,0,1.25307,1.24239,0,0.0324571,-0.0136322,-0.01751,0.730789,0.0349394,-0.0177957,-0.0212619,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,18.7919,8.78239,9.98239,0.000221369,-1.2203,-0.635107,-3.44382,0.0280449,0.693414,-0.0531703,-0.0337486,-0.0221262,-0.0221249,-3,0,1.25656,1.25633,0,0.0138461,-0.00865325,-0.0181556,0.730739,0.0168002,-0.0134072,-0.0227705,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,18.8896,8.88007,10.0801,0.00023092,-1.15269,-0.614779,-3.4467,0.0289446,0.746308,0.065063,-0.0314508,0.100576,0.100449,-3,0,1.25505,1.25028,0,-0.00560693,-0.00611327,-0.0193353,0.730706,0.000313062,-0.00947486,-0.0240758,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,18.9896,8.98005,10.18,0.000221281,-1.07485,-0.580636,-3.44953,0.0298405,0.801723,0.191313,-0.0282771,0.225772,0.224329,-3,0,1.2486,1.22461,0,-0.0232697,-0.0035601,-0.0210026,0.730727,-0.0135355,-0.0074266,-0.0250512,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,19.0896,9.08005,10.28,0.000223973,-0.998019,-0.538021,-3.45171,0.0305393,0.852,0.304628,-0.0259203,0.350103,0.344697,-3,0,1.23723,1.17962,0,-0.0418439,0.000338957,-0.022283,0.730611,-0.0319563,-0.000487532,-0.0263696,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,19.1896,9.1801,10.3801,0.00023233,-0.909242,-0.481104,-3.45355,0.0312217,0.905176,0.421366,-0.0241339,0.473117,0.459689,-3,0,1.22097,1.11599,0,-0.0617709,0.00637145,-0.0245024,0.730494,-0.0460663,0.00419265,-0.0272331,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,19.2895,9.28008,10.4801,0.000176474,-0.822486,-0.4204,-3.45506,0.031502,0.95264,0.520696,-0.0226356,0.594183,0.567355,-3,0,1.1999,1.03481,0,-0.0768989,0.0130799,-0.0254634,0.730321,-0.0608616,0.0121043,-0.0279598,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,19.3896,9.38007,10.5801,0.000202874,-0.731875,-0.352683,-3.45635,0.031534,0.997845,0.610919,-0.021567,0.712904,0.666076,-3,0,1.17409,0.937305,0,-0.0894144,0.0204466,-0.0264487,0.730163,-0.0727586,0.0188539,-0.0281249,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,19.4895,9.48004,10.68,0.000191825,-0.62969,-0.272615,-3.4578,0.0312826,1.0436,0.696852,-0.021292,0.828799,0.754286,-3,0,1.14366,0.82504,0,-0.103445,0.0289414,-0.0274045,0.729957,-0.0856787,0.0284528,-0.0278776,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,19.5894,9.57996,10.78,0.000153452,-0.523777,-0.186791,-3.45888,0.0307929,1.0854,0.769072,-0.0209473,0.941366,0.830569,-3,0,1.10873,0.699841,0,-0.11508,0.0395539,-0.0269684,0.72978,-0.0952963,0.0357839,-0.0270863,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,19.6895,9.68005,10.8801,0.000203813,-0.423092,-0.103189,-3.45991,0.0301895,1.11927,0.823225,-0.0209662,1.0504,0.89387,-3,0,1.06937,0.563384,0,-0.121823,0.0461791,-0.0278998,0.729687,-0.103217,0.0412355,-0.0259778,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,19.7895,9.78005,10.9801,0.000204879,-0.310822,-0.00960578,-3.46138,0.0292374,1.15115,0.867578,-0.0218584,1.1552,0.943012,-3,0,1.02582,0.418155,0,-0.128531,0.0498778,-0.0277168,0.729612,-0.1097,0.0449341,-0.0245506,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,19.8893,9.88001,11.08,6.272e-05,-0.20457,0.0777277,-3.46332,0.028095,1.17633,0.893994,-0.0234438,1.25539,0.97727,-3,0,0.978241,0.266406,0,-0.133417,0.0526764,-0.0273031,0.729534,-0.11522,0.050362,-0.0226461,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,19.9893,9.98,11.18,6.057e-05,-0.0864101,0.171825,-3.46614,0.026429,1.19884,0.906226,-0.0254327,1.35067,0.996134,-3,0,0.926785,0.110394,0,-0.136917,0.0588816,-0.0261046,0.729454,-0.117891,0.055567,-0.0202975,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,20.0893,10.08,11.28,6.2172e-05,0.0244445,0.256863,-3.46939,0.024666,1.21432,0.902961,-0.0279355,1.44062,0.999289,-3,0,0.87167,-0.0473638,0,-0.134137,0.0629056,-0.0237478,0.72937,-0.118387,0.0583828,-0.0178661,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,20.1893,10.18,11.38,5.0963e-05,0.136578,0.339029,-3.47328,0.0227332,1.22413,0.885677,-0.030489,1.52488,0.986686,-3,0,0.813116,-0.204373,0,-0.133573,0.0671037,-0.0228616,0.729299,-0.117655,0.0616007,-0.0151651,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,20.2893,10.28,11.48,3.2045e-05,0.25875,0.423341,-3.47791,0.0205448,1.22835,0.851774,-0.0325883,1.60313,0.958524,-3,0,0.751353,-0.358157,0,-0.127851,0.0689915,-0.0214874,0.729265,-0.114776,0.0647125,-0.0122793,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,20.3893,10.38,11.58,5.2544e-05,0.381403,0.501268,-3.48275,0.018306,1.22571,0.802642,-0.0342542,1.67506,0.91524,-3,0,0.686617,-0.506312,0,-0.12491,0.0703741,-0.017659,0.729312,-0.110502,0.0656628,-0.00963322,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,20.4893,10.48,11.68,5.3883e-05,0.49474,0.566438,-3.48779,0.0161447,1.21746,0.74486,-0.0358492,1.74037,0.857527,-3,0,0.61918,-0.646463,0,-0.116385,0.0700284,-0.0158519,0.72936,-0.104434,0.0665223,-0.00704981,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,20.5893,10.58,11.78,3.3989e-05,0.616397,0.629251,-3.49338,0.0138554,1.2015,0.670415,-0.0367203,1.79881,0.786294,-3,0,0.549301,-0.776417,0,-0.104065,0.0707412,-0.0126404,0.729448,-0.0976427,0.0665681,-0.00459634,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,20.6893,10.68,11.88,5.3818e-05,0.726543,0.678857,-3.49893,0.0118529,1.18016,0.591533,-0.0365241,1.85017,0.702628,-3,0,0.477226,-0.89417,0,-0.0936044,0.0692036,-0.0105119,0.729592,-0.0916102,0.0647527,-0.00259662,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,20.7894,10.78,11.98,6.4269e-05,0.842426,0.722475,-3.50499,0.00982132,1.1496,0.496704,-0.0360507,1.89422,0.607881,-3,0,0.403272,-0.997805,0,-0.0860791,0.0655072,-0.00841133,0.729782,-0.0866511,0.0612501,-0.00107346,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,20.8894,10.88,12.08,6.5552e-05,0.946129,0.752706,-3.51046,0.00807535,1.11554,0.40105,-0.0355871,1.93077,0.503601,-3,0,0.327767,-1.08565,0,-0.0755497,0.0636211,-0.00523838,0.729909,-0.0769176,0.0583527,0.000328991,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,20.9894,10.98,12.18,6.6256e-05,1.05402,0.774131,-3.51604,0.00628889,1.07187,0.289857,-0.033993,1.95972,0.391326,-3,0,0.250931,-1.15642,0,-0.0608824,0.0586152,-0.00325675,0.730006,-0.0630635,0.0549205,0.00139602,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,21.0894,11.08,12.28,7.12e-05,1.14104,0.782675,-3.52056,0.00486962,1.03015,0.191341,-0.0320666,1.98093,0.272902,-3,0,0.17312,-1.20894,0,-0.0494589,0.0531086,-0.00258019,0.730159,-0.0516579,0.0502412,0.00210877,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,21.1895,11.1801,12.3801,8.3842e-05,1.23109,0.781746,-3.52521,0.0035022,0.9798,0.0802249,-0.0296773,1.99433,0.150113,-3,0,0.0945869,-1.2424,0,-0.0360998,0.0470252,0.000139357,0.730246,-0.0365023,0.045505,0.00256582,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,21.2894,11.28,12.48,8.0373e-05,1.32319,0.768116,-3.52994,0.00215791,0.921625,-0.0428634,-0.0268128,1.99984,0.0250772,-3,0,0.0157577,-1.25624,0,-0.0155228,0.0416941,0.00132596,0.730287,-0.0189716,0.0415568,0.0029189,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,21.3894,11.38,12.58,9.6661e-05,1.403,0.744296,-3.53413,0.00104314,0.8645,-0.156759,-0.0235714,1.99747,-0.100402,-3,0,-0.063164,-1.25029,0,0.00239726,0.0385991,0.00268311,0.730316,-0.00366568,0.0384485,0.00325107,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,21.4894,11.48,12.68,9.9035e-05,1.48271,0.70606,-3.53837,-3.48543e-05,0.799138,-0.278622,-0.0199731,1.98722,-0.224303,-3,0,-0.14184,-1.22462,0,0.022895,0.0325528,0.00174572,0.730298,0.0134803,0.0351275,0.00339976,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,21.5895,11.58,12.78,0.000139441,1.55539,0.655789,-3.5426,-0.00106247,0.730352,-0.396374,-0.0166407,1.96912,-0.344695,-3,0,-0.219975,-1.17962,0,0.0407587,0.0307652,0.00361752,0.730224,0.0304938,0.0319436,0.00354748,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,21.6894,11.68,12.88,8.7303e-05,1.61655,0.599775,-3.54618,-0.00188793,0.664809,-0.499066,-0.0141157,1.94326,-0.459589,-3,0,-0.2972,-1.11606,0,0.060853,0.0255134,0.00290793,0.730101,0.0467243,0.0291356,0.00367435,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,21.7894,11.78,12.98,0.000134658,1.676,0.529146,-3.54934,-0.00280454,0.592059,-0.602592,-0.0117613,1.90971,-0.56731,-3,0,-0.373304,-1.03485,0,0.0782736,0.0237258,0.00449459,0.729957,0.0619173,0.0270322,0.00384961,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,21.8894,11.88,13.08,0.000124708,1.72085,0.462646,-3.55135,-0.00353243,0.529383,-0.681602,-0.0100182,1.86865,-0.66603,-3,0,-0.447895,-0.937357,0,0.0919504,0.0219795,0.0038039,0.729886,0.0731573,0.0261527,0.00414186,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,21.9896,11.9801,13.1801,0.000241833,1.7639,0.38422,-3.553,-0.00430797,0.459858,-0.758074,-0.00797807,1.82016,-0.754326,-3,0,-0.520785,-0.824982,0,0.102515,0.0221299,0.00418438,0.729888,0.0825105,0.0260805,0.00442269,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,22.0896,12.0801,13.2801,0.000237282,1.80278,0.292485,-3.55415,-0.00517334,0.382928,-0.828713,-0.0062874,1.76454,-0.83065,-3,0,-0.591558,-0.69969,0,0.112346,0.0195806,0.00406435,0.729917,0.093997,0.0244176,0.00467448,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,22.1895,12.18,13.38,0.000152173,1.83141,0.203176,-3.55445,-0.00592326,0.310181,-0.881702,-0.00556225,1.70196,-0.893864,-3,0,-0.659981,-0.563398,0,0.124715,0.0186504,0.00463938,0.729988,0.104816,0.0220286,0.00494182,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,22.2896,12.2801,13.4801,0.000173838,1.85475,0.102517,-3.55428,-0.00662574,0.230672,-0.925287,-0.0048281,1.63259,-0.943039,-3,0,-0.725873,-0.418062,0,0.133456,0.0150693,0.00573504,0.730141,0.11392,0.0194273,0.00524224,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,22.3895,12.38,13.58,0.000157266,1.86923,0.00682507,-3.55433,-0.00717019,0.156601,-0.952513,-0.00464002,1.55689,-0.977279,-3,0,-0.788806,-0.266351,0,0.141408,0.0108553,0.00435469,0.730331,0.122006,0.0169943,0.005499,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,22.4895,12.48,13.68,0.000177034,1.87772,-0.0972955,-3.55479,-0.00766106,0.0766485,-0.965793,-0.00565642,1.475,-0.996137,-3,0,-0.848664,-0.110354,0,0.146701,0.00912765,0.00642026,0.730534,0.127825,0.0151155,0.00577277,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,22.5896,12.5801,13.7801,0.000245644,1.87929,-0.192139,-3.55532,-0.00801338,0.00345364,-0.962916,-0.00698513,1.38722,-0.999285,-3,0,-0.905219,0.047512,0,0.146945,0.00710464,0.0051272,0.730763,0.130801,0.0162833,0.00575829,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,22.6896,12.6801,13.8801,0.000279628,1.87473,-0.284532,-3.5559,-0.00832391,-0.0687215,-0.945827,-0.00891848,1.29405,-0.986673,-3,0,-0.958146,0.204476,0,0.149282,0.00883402,0.00702465,0.731039,0.13238,0.0166765,0.00579157,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,22.7895,12.7801,13.9801,0.000145868,1.86445,-0.373062,-3.55698,-0.0085521,-0.139775,-0.914303,-0.0115729,1.19574,-0.958497,-3,0,-1.00731,0.358269,0,0.148216,0.00859231,0.004949,0.731287,0.131693,0.0170711,0.00577333,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,22.8897,12.8801,14.0801,0.000241878,1.84797,-0.455575,-3.5583,-0.00875114,-0.210555,-0.867784,-0.0138659,1.09273,-0.915212,-3,0,-1.05249,0.50639,0,0.146049,0.011384,0.00636039,0.731534,0.127466,0.0168348,0.0057716,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,22.9895,12.98,14.18,0.00018358,1.82261,-0.536909,-3.56011,-0.00905799,-0.287197,-0.801644,-0.016375,0.985405,-0.857498,-3,0,-1.09352,0.646525,0,0.13516,0.00593927,0.00600615,0.731741,0.11886,0.0141227,0.00620972,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,23.0894,13.08,14.28,0.000122354,1.78963,-0.609241,-3.56243,-0.0093331,-0.363107,-0.720982,-0.0184232,0.874195,-0.786263,-3,0,-1.13024,0.776466,0,0.122932,0.00400931,0.00633524,0.731931,0.109551,0.0123153,0.00656081,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,23.1895,13.18,14.38,0.000163748,1.75239,-0.667085,-3.56488,-0.00950102,-0.432473,-0.63509,-0.0199753,0.759521,-0.702622,-3,0,-1.1625,0.894177,0,0.111058,0.000956927,0.005918,0.732064,0.0973965,0.00876851,0.00717942,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,23.2894,13.28,14.48,0.000113802,1.70458,-0.719272,-3.56802,-0.00962947,-0.506141,-0.531458,-0.0214425,0.641857,-0.607905,-3,0,-1.19017,0.997782,0,0.0921813,-0.00399675,0.0069421,0.732155,0.0858541,0.00646094,0.00757845,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,23.3894,13.38,14.58,7.0771e-05,1.65319,-0.757195,-3.57143,-0.00963369,-0.572873,-0.427923,-0.0224466,0.521678,-0.503619,-3,0,-1.21314,1.08564,0,0.0766639,-0.00744457,0.00714988,0.732196,0.0751108,0.00447645,0.00787672,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,23.4893,13.48,14.68,5.6435e-05,1.59519,-0.785044,-3.57504,-0.00954744,-0.638509,-0.318759,-0.0228843,0.399422,-0.391376,-3,0,-1.23132,1.1564,0,0.06273,-0.0100867,0.0064739,0.732114,0.0608612,-0.00162803,0.00868719,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,23.5893,13.58,14.78,5.9748e-05,1.52551,-0.803205,-3.57907,-0.00928883,-0.7076,-0.195342,-0.022368,0.275572,-0.272944,-3,0,-1.24465,1.20892,0,0.0479354,-0.0132509,0.0073839,0.732064,0.0484643,-0.00576884,0.00908652,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,23.6893,13.68,14.88,5.1812e-05,1.44924,-0.80788,-3.58316,-0.00899316,-0.774005,-0.0679109,-0.021743,0.150646,-0.150218,-3,0,-1.25307,1.24238,0,0.028808,-0.0217546,0.00777754,0.731866,0.0324858,-0.0117551,0.00959099,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,23.7893,13.78,14.98,5.4842e-05,1.3725,-0.800274,-3.58692,-0.00867875,-0.833096,0.0512689,-0.0211764,0.0251082,-0.0251062,-3,0,-1.25654,1.25624,0,0.0127148,-0.0244701,0.00728412,0.731634,0.0165805,-0.0166342,0.0098505,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,23.8893,13.88,15.08,5.3522e-05,1.29004,-0.780821,-3.59118,-0.00836083,-0.889376,0.170448,-0.0203787,-0.100513,0.100386,-3,0,-1.25505,1.25029,0,-0.00537695,-0.0305201,0.0101668,0.731344,0.00198366,-0.0199595,0.00980734,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,23.9893,13.98,15.18,5.2841e-05,1.19479,-0.746493,-3.59572,-0.00799,-0.946617,0.297861,-0.0190194,-0.225713,0.224271,-3,0,-1.24861,1.22463,0,-0.0236852,-0.0326164,0.00993489,0.730936,-0.0158421,-0.0253679,0.00983685,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,24.0893,14.08,15.28,5.207e-05,1.09402,-0.699302,-3.59956,-0.00756211,-0.999788,0.421219,-0.0171298,-0.350042,0.344639,-3,0,-1.23724,1.17965,0,-0.0446539,-0.0399184,0.011289,0.730564,-0.0325918,-0.0292164,0.00950487,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,24.1893,14.18,15.38,5.2594e-05,0.996835,-0.645462,-3.60225,-0.00711258,-1.04426,0.528663,-0.0151689,-0.472999,0.459581,-3,0,-1.22099,1.11606,0,-0.0619507,-0.0441775,0.00952699,0.730176,-0.0518592,-0.0349047,0.0090361,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,24.2893,14.28,15.48,5.2604e-05,0.895856,-0.582779,-3.60355,-0.00655559,-1.08411,0.628317,-0.0127379,-0.594101,0.567284,-3,0,-1.19991,1.03487,0,-0.0825884,-0.0489312,0.0102394,0.729963,-0.066218,-0.0368331,0.00814096,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,24.3893,14.38,15.58,5.561e-05,0.782475,-0.505698,-3.60409,-0.00586749,-1.12195,0.726099,-0.0106051,-0.712838,0.666023,-3,0,-1.17411,0.937365,0,-0.0943688,-0.0479509,0.00931003,0.729842,-0.0805115,-0.0391432,0.00703212,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,24.4894,14.48,15.68,5.6223e-05,0.665477,-0.420373,-3.60466,-0.00514867,-1.15457,0.811555,-0.00952816,-0.828788,0.754278,-3,0,-1.14366,0.825052,0,-0.10888,-0.0500046,0.0105512,0.729729,-0.0930603,-0.0406235,0.00581515,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,24.5894,14.58,15.78,7.3212e-05,0.564567,-0.342843,-3.60562,-0.00451447,-1.1774,0.873544,-0.00955841,-0.94143,0.83061,-3,0,-1.10871,0.699764,0,-0.119834,-0.0521695,0.00891266,0.729607,-0.103297,-0.0406673,0.004462,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,24.6894,14.68,15.88,9.2578e-05,0.452807,-0.253422,-3.60719,-0.00387926,-1.19713,0.929456,-0.0100579,-1.05037,0.893852,-3,0,-1.06938,0.563428,0,-0.131029,-0.0494439,0.0058534,0.729457,-0.113034,-0.040536,0.00315713,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,24.7893,14.78,15.98,4.9562e-05,0.329872,-0.152501,-3.6094,-0.00322209,-1.21332,0.974733,-0.0112234,-1.15516,0.942997,-3,0,-1.02583,0.418209,0,-0.13871,-0.0483805,0.00617678,0.729324,-0.12087,-0.0401934,0.00192383,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,24.8894,14.8801,16.0801,6.5291e-05,0.215574,-0.0572051,-3.61187,-0.00262443,-1.22319,1.00204,-0.0124985,-1.25546,0.97729,-3,0,-0.978205,0.266292,0,-0.144795,-0.0463031,0.00526662,0.729224,-0.127117,-0.0395268,0.000729257,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,24.9894,14.98,16.18,9.139e-05,0.0912059,0.0468287,-3.61515,-0.00211278,-1.22893,1.01536,-0.0142649,-1.3507,0.996137,-3,0,-0.926768,0.110344,0,-0.148406,-0.0475121,0.00333453,0.729161,-0.132973,-0.0422706,-0.000645583,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,25.0895,15.08,16.28,0.000135683,-0.0241873,0.141883,-3.61867,-0.00163813,-1.2299,1.01267,-0.0156689,-1.44066,0.999287,-3,0,-0.871644,-0.0474366,0,-0.150872,-0.0495783,0.00202348,0.729151,-0.136134,-0.0437277,-0.00188062,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,25.1894,15.18,16.38,7.8814e-05,-0.148913,0.241792,-3.62314,-0.00121229,-1.22591,0.992998,-0.0177189,-1.52489,0.986684,-3,0,-0.813109,-0.20439,0,-0.151849,-0.048508,0.00168934,0.729178,-0.136791,-0.0450228,-0.00307455,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,25.2895,15.2801,16.4801,0.000136307,-0.263018,0.329933,-3.62771,-0.000913208,-1.21706,0.959368,-0.0194054,-1.60318,0.958498,-3,0,-0.751307,-0.358268,0,-0.150342,-0.051605,3.91041e-05,0.729201,-0.134533,-0.0459678,-0.00408146,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,25.3895,15.38,16.58,0.000209401,-0.38522,0.419359,-3.63313,-0.000757992,-1.20225,0.907185,-0.0210249,-1.67509,0.915216,-3,0,-0.686587,-0.506378,0,-0.141153,-0.0495018,-0.00234068,0.729278,-0.129335,-0.0462969,-0.00486407,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,25.4896,15.4801,16.6801,0.000232383,-0.496045,0.494705,-3.63839,-0.00066452,-1.18363,0.844696,-0.0223334,-1.74043,0.857461,-3,0,-0.61911,-0.646601,0,-0.134203,-0.0486375,-0.00157519,0.72937,-0.12391,-0.0445261,-0.00516816,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,25.5894,15.58,16.78,0.000115161,-0.604258,0.562044,-3.64378,-0.000720623,-1.16019,0.769623,-0.0230743,-1.79884,0.786252,-3,0,-0.549263,-0.776483,0,-0.124923,-0.044837,-0.00290078,0.729478,-0.115626,-0.0435029,-0.00538738,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,25.6896,15.6801,16.8801,0.000229861,-0.709259,0.62056,-3.64927,-0.000904495,-1.13201,0.683164,-0.0233522,-1.85019,0.702581,-3,0,-0.477188,-0.894227,0,-0.114293,-0.0431764,-0.00423639,0.729591,-0.105264,-0.0423893,-0.00538152,0,0,0,0
