time,x,y,z,yaw,platform,controller,trajectory,traj_double,lookahead_time,traj_time,comp_time,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input
10.080684423446655,0.032659315,0.02288252,-2.850828,0.002238557851132268,SIM,ff_f8_pfb,F8_CONTRACTION,NormSpd,0.0,0.07566213607788086,0.006428718566894531,-0.004097531,-0.0051082214,-0.07980011,0.0005994953098706901,0.0005994953098706901,-3.0,0.0,0.01584663987159729,0.01584663800895214,0.0,-0.0015544583,0.006534707,0.0009514914,0.7378020743712321,1.3542812834740642e-05,-1.6225016241926523e-05,-1.6876315986206327e-06
10.163660287857056,0.036913503,0.025038496,-2.8617218,0.0024611967761086046,nan,nan,nan,nan,nan,0.15820908546447754,0.003134012222290039,-0.007956216,-0.0094976,-0.07990737,0.0026211468502879143,0.0026211445219814777,-3.0,0.0,0.03313520550727844,0.03313511982560158,0.0,0.0018653342,0.0018326304,-0.0030688576,0.7378040764331137,6.671871873870544e-05,-7.855559645718098e-05,-6.516205784110828e-06
10.267754077911377,0.038016587,0.025592472,-2.8685875,0.002367649514925127,nan,nan,nan,nan,nan,0.2626476287841797,0.006348133087158203,-0.011192876,-0.012288994,-0.08681538,0.007223948370665312,0.007223901338875294,-3.0,0.0,0.055008433759212494,0.05500735715031624,0.0,0.0027930238,0.00020064594,-0.0035393962,0.7378077957785314,0.00021211209674603006,-0.0002456575297772825,-1.647371730291303e-05
10.378422260284424,0.037307598,0.02592825,-2.8801882,0.001935904323121013,nan,nan,nan,nan,nan,0.3733785152435303,0.006953239440917969,-0.017160201,-0.015301623,-0.11034055,0.014599010348320007,0.014598621055483818,-3.0,0.0,0.07819812744855881,0.07819187641143799,0.0,-5.9068392e-05,-0.00067223946,-0.0022890505,0.7378096619243196,0.0005010501066645089,-0.0005693221287817968,-2.8185339531582868e-05
10.477745056152344,0.035642333,0.025870765,-2.8900683,0.0015090847676976654,nan,nan,nan,nan,nan,0.472243070602417,0.00657343864440918,-0.021472456,-0.017265968,-0.1271504,0.023353390395641327,0.023351797834038734,-3.0,0.0,0.09889961779117584,0.0988793894648552,0.0,0.0006238092,-0.00035403474,-0.002733355,0.7378089943302826,0.000894532024268349,-0.0010203726488482272,-3.1908285757874333e-05
10.564189195632935,0.032693945,0.02537533,-2.905419,0.0009755528527140133,nan,nan,nan,nan,nan,0.5585887432098389,0.0030417442321777344,-0.026941182,-0.01997659,-0.14890727,0.03267334774136543,0.03266898915171623,-3.0,0.0,0.11697494238615036,0.1169281080365181,0.0,0.0024603638,-0.00073353946,-0.0027515308,0.7378012586404704,0.0013652608366994737,-0.0015760595136926944,-2.4466850367667046e-05
10.666362047195435,0.029039811,0.024203742,-2.922129,0.0007011363206196207,nan,nan,nan,nan,nan,0.6613266468048096,0.007281780242919922,-0.031959873,-0.022604456,-0.16916613,0.045795489102602005,0.04578348249197006,-3.0,0.0,0.13847161829471588,0.13836269080638885,0.0,0.0028427881,-0.003054173,-0.0006956056,0.7377863539205158,0.0021135702005309807,-0.0024345849738616862,-3.2132032534766775e-05
10.769659519195557,0.024021462,0.022605598,-2.9409873,0.0003813992863965996,nan,nan,nan,nan,nan,0.7642254829406738,0.005273580551147461,-0.03743359,-0.025011774,-0.18950059,0.06115105375647545,0.06112246587872505,-3.0,0.0,0.15998417139053345,0.1597597450017929,0.0,0.003143722,-0.0025167677,-0.0013852385,0.7377606257372935,0.0030883422746739186,-0.0035881162518112825,-1.4720012199830808e-05
10.86351990699768,0.01761796,0.020725647,-2.9629986,-3.660889212909896e-05,nan,nan,nan,nan,nan,0.8579003810882568,0.0030624866485595703,-0.04299309,-0.027338024,-0.211221,0.07705394178628922,0.07699672877788544,-3.0,0.0,0.1795448362827301,0.17914482951164246,0.0,0.005234309,-0.0049567777,-0.0011499934,0.7377213274092981,0.00417066203375176,-0.004893263413449165,1.599875629083797e-05
10.963609457015991,0.011342531,0.018926883,-2.985144,-0.0003575149556174724,nan,nan,nan,nan,nan,0.9579908847808838,0.0030889511108398438,-0.04729883,-0.028482638,-0.23102942,0.09606920927762985,0.09595831483602524,-3.0,0.0,0.20040953159332275,0.199715256690979,0.0,0.0047113528,-0.005611493,-0.0007672516,0.7376679419883777,0.005576153783015261,-0.006588730294783118,5.1128912949295896e-05
