time,x,y,z,yaw,platform,trajectory,traj_double,traj_short,traj_spin,lookahead_time,traj_time,ref_time,comp_time,x_ref,y_ref,yaw_ref,z_ref,throttle_input,p_input,q_input,r_input,cbf_term_pitch_cbf,cbf_term_roll_cbf,cbf_term_thrust_cbf,cbf_term_yaw_cbf
10.094996213912964,0.0013309723,0.011487158,-2.8645978,-0.002636282419548053,SIM,F8_CONTRACTION,NormSpd,Not Short,NoSpin,0.0,0.08963537216186523,0.08963537216186523,0.002866029739379883,0.11257959,0.1124011,0.0,-3.0,0.6664376156959487,0.8,-0.8,-0.21095113816009395,nan,nan,nan,nan
10.195250511169434,-0.0018048823,0.01148374,-2.8733308,-0.002433394401998504,nan,nan,nan,nan,nan,nan,0.19000959396362305,0.19000959396362305,0.0036957263946533203,0.2382063,0.23651071,0.0,-3.0,0.6649602289846386,0.8,-0.8,-0.3547660834435334,nan,nan,nan,nan
10.295284748077393,-0.0029191177,0.013016989,-2.8783677,-0.003777256202859878,nan,nan,nan,nan,nan,nan,0.29002952575683594,0.29002952575683594,0.003695964813232422,0.362448,0.35644653,0.0,-3.0,0.685108831219427,0.8,-0.8,-0.44028017657467106,nan,nan,nan,nan
10.404208421707153,0.0007618344,0.018578736,-2.8804169,-0.01207879741217778,nan,nan,nan,nan,nan,nan,0.3993558883666992,0.3993558883666992,0.004792690277099609,0.49659574,0.48104423,0.0,-3.0,0.7277098291188441,0.8,-0.8,-0.2805646005408642,nan,nan,nan,nan
10.502793788909912,0.015723515,0.03379112,-2.878258,-0.03713760574822127,nan,nan,nan,nan,nan,nan,0.497697114944458,0.497697114944458,0.00514674186706543,0.6152811,0.5854416,0.0,-3.0,0.8001352212956481,0.3793647770655866,-0.7999999995070947,0.12593159577105423,nan,nan,nan,nan
10.602786540985107,0.050581053,0.06627916,-2.8830345,-0.06944453735204806,nan,nan,nan,nan,nan,nan,0.5889420509338379,0.5889420509338379,0.004510641098022461,0.7233114,0.6743517,0.0,-3.0,0.821505294671944,-0.23115731249489685,-0.3513995182165959,0.08984079489373009,nan,nan,nan,nan
10.689395904541016,0.104486935,0.1132354,-2.898803,-0.08940989867477232,nan,nan,nan,nan,nan,nan,0.6846573352813721,0.6846573352813721,0.007990360260009766,0.8340741,0.75808114,0.0,-3.0,0.821790288828141,-0.4474209453362867,-0.11834674055789124,0.16998288602700826,nan,nan,nan,nan
10.789496421813965,0.2375896,0.21913901,-2.942546,-0.09887286891660736,nan,nan,nan,nan,nan,nan,0.7845916748046875,0.7845916748046875,0.007925748825073242,0.9464948,0.83379525,0.0,-3.0,0.7442122623886265,-0.7999999999992394,0.5112198543125804,0.012734170845219389,nan,nan,nan,nan
10.893007516860962,0.36011797,0.30620885,-2.9785078,-0.09620974768007867,nan,nan,nan,nan,nan,nan,0.888237476348877,0.888237476348877,0.008571386337280273,1.0591443,0.8984349,0.0,-3.0,0.6890253514474384,-0.8,0.7513035569880389,0.4252751938287117,nan,nan,nan,nan
11.001760244369507,0.5968184,0.4523664,-3.0266798,-0.09602012581227776,nan,nan,nan,nan,nan,nan,0.9971504211425781,0.9971504211425781,0.008375883102416992,1.1726717,0.94994384,0.0,-3.0,0.6525445844042197,-0.8,0.7999999999999999,0.20193892322161958,nan,nan,nan,nan
11.090712785720825,0.7432028,0.53073,-3.0421197,-0.1001383349802992,nan,nan,nan,nan,nan,nan,1.0858044624328613,1.0858044624328613,0.007761955261230469,1.2610525,0.9787885,0.0,-3.0,0.6626072357349961,-0.8,0.8,0.22420308721566407,nan,nan,nan,nan
11.200686693191528,0.9934468,0.6438701,-3.047874,-0.1127307097477284,nan,nan,nan,nan,nan,nan,1.195876121520996,1.195876121520996,0.007025480270385742,1.365312,0.99768794,0.0,-3.0,0.7004728223542221,-0.6394141068520441,0.7849771763243035,0.16706254120280828,nan,nan,nan,nan
11.298873662948608,1.1880251,0.7106754,-3.0401392,-0.12649116565522933,nan,nan,nan,nan,nan,nan,1.2940523624420166,1.2940523624420166,0.006395816802978516,1.4528108,0.99846816,0.0,-3.0,0.7361344744934413,-0.360523715731493,0.6121639005200836,0.15932479185383616,nan,nan,nan,nan
11.39926815032959,1.3380419,0.7458488,-3.0306714,-0.13656708781635712,nan,nan,nan,nan,nan,nan,1.3944554328918457,1.3944554328918457,0.00733494758605957,1.5365759,0.98356897,0.0,-3.0,0.7615395243338936,-0.07731576679667251,0.37518519870861095,0.17215954051467772,nan,nan,nan,nan
11.496853351593018,1.5296932,0.75982994,-3.0178654,-0.36240851513060096,nan,nan,nan,nan,nan,nan,1.4920620918273926,1.4920620918273926,0.017043113708496094,1.6121507,0.9540916,0.0,-3.0,0.7680261719538866,-0.010568532507941038,-0.1557934447922476,0.37611030508845583,nan,nan,nan,nan
11.585922718048096,1.6354845,0.74306947,-3.0120392,-0.30347412570779,nan,nan,nan,nan,nan,nan,1.581573247909546,1.581573247909546,0.00969839096069336,1.6761355,0.91444284,0.0,-3.0,0.761232795145559,0.08821643326710019,-0.3134778075090083,0.3236906936229343,nan,nan,nan,nan
11.705010890960693,1.71889,0.7010661,-3.0093515,-0.21658038306455835,nan,nan,nan,nan,nan,nan,1.7001359462738037,1.7001359462738037,0.006631374359130859,1.7526957,0.8442364,0.0,-3.0,0.7487870492548314,0.26842304683763285,-0.28958539476576783,0.19355562593569475,nan,nan,nan,nan
11.803026676177979,1.7809749,0.6273395,-3.0088582,-0.1384141284494944,nan,nan,nan,nan,nan,nan,1.7981960773468018,1.7981960773468018,0.0064313411712646484,1.8086878,0.7719562,0.0,-3.0,0.7387258966727216,0.41576244871661205,-0.19992636299790742,0.1098194134233663,nan,nan,nan,nan
11.906105518341064,1.8254222,0.51651585,-3.008984,-0.0854286751259061,nan,nan,nan,nan,nan,nan,1.9013340473175049,1.9013340473175049,0.006537437438964844,1.8601694,0.6833241,0.0,-3.0,0.7329672137839272,0.46515761311206494,-0.15232830258241317,0.0627826661481163,nan,nan,nan,nan
12.005176305770874,1.8507775,0.40205523,-3.0088022,-0.059601099863284726,nan,nan,nan,nan,nan,nan,2.0003199577331543,2.0003199577331543,0.0065267086029052734,1.9022373,0.5874599,0.0,-3.0,0.7303928502923673,0.4588096784851095,-0.13289614949303769,0.03655103619886714,nan,nan,nan,nan
12.102153778076172,1.8673755,0.2767195,-3.0086184,-0.04381839979067005,nan,nan,nan,nan,nan,nan,2.097369909286499,2.097369909286499,0.006708383560180664,1.9363418,0.4846473,0.0,-3.0,0.7315284589769246,0.3980401576161763,-0.12191421757811342,0.028339019712342775,nan,nan,nan,nan
12.202240705490112,1.877972,0.13623974,-3.0088964,-0.03207257501860311,nan,nan,nan,nan,nan,nan,2.197368621826172,2.197368621826172,0.007850170135498047,1.9639522,0.37119702,0.0,-3.0,0.7334724698984482,0.31150333730645746,-0.10269561548513505,0.030593248767471944,nan,nan,nan,nan
12.305373668670654,1.8826805,0.008298617,-3.009886,-0.023168121630074676,nan,nan,nan,nan,nan,nan,2.300476312637329,2.300476312637329,0.006573915481567383,1.9843043,0.2481101,0.0,-3.0,0.7348872499171499,0.21416531375999565,-0.0659385607769158,0.03891141753715138,nan,nan,nan,nan
12.406854152679443,1.8836131,-0.10361693,-3.0118518,-0.01567893514200147,nan,nan,nan,nan,nan,nan,2.4019579887390137,2.4019579887390137,0.006460428237915039,1.9962064,0.122891776,0.0,-3.0,0.7351939081330839,0.12761487032102942,-0.018598197019573385,0.0450926834583944,nan,nan,nan,nan
12.504150629043579,1.8815181,-0.21745501,-3.0148535,-0.008075101828679546,nan,nan,nan,nan,nan,nan,2.4993343353271484,2.4993343353271484,0.006343364715576172,1.9999999,0.0008364988,0.0,-3.0,0.7332571129534619,0.06574194953697889,0.017474173620540455,0.04433039248996937,nan,nan,nan,nan
12.597109317779541,1.875858,-0.3294684,-3.018668,5.943251505872993e-06,nan,nan,nan,nan,nan,nan,2.592262029647827,2.592262029647827,0.006734609603881836,1.9966404,-0.115680315,0.0,-3.0,0.7309426973425802,0.029485632440137147,0.033374941831880764,0.041440942132335304,nan,nan,nan,nan
12.70116901397705,1.8673325,-0.42172468,-3.0219915,0.007548469753506096,nan,nan,nan,nan,nan,nan,2.696302652359009,2.696302652359009,0.006266117095947266,1.9848064,-0.24418697,0.0,-3.0,0.7292484219496576,0.004766663428780822,0.0573937907614198,0.03183151937829266,nan,nan,nan,nan
12.79871416091919,1.8536761,-0.5104459,-3.0247636,0.015536276638358455,nan,nan,nan,nan,nan,nan,2.79380464553833,2.79380464553833,0.006214618682861328,1.9660184,-0.36087486,0.0,-3.0,0.728353524640195,0.002145604554451038,0.054913546907973905,0.01821643988672954,nan,nan,nan,nan
12.904693841934204,1.8342386,-0.5882816,-3.0265844,0.023510436967701758,nan,nan,nan,nan,nan,nan,2.899986982345581,2.899986982345581,0.006511688232421875,1.9371704,-0.48173934,0.0,-3.0,0.7281840763570573,0.010607653739686525,0.05871793157864583,0.004238622822594989,nan,nan,nan,nan
13.00231647491455,1.8145359,-0.6412782,-3.0273955,0.028967701949477686,nan,nan,nan,nan,nan,nan,2.997460126876831,2.997460126876831,0.007553577423095703,1.9030969,-0.58520013,0.0,-3.0,0.7286628039799279,0.03162978557436587,0.06681181329060105,-0.012242028866418144,nan,nan,nan,nan
13.107350826263428,1.7846872,-0.69730246,-3.0274162,0.034282369565509514,nan,nan,nan,nan,nan,nan,3.1025307178497314,3.1025307178497314,0.006664752960205078,1.85838,-0.6868619,0.0,-3.0,0.729491574675821,0.05904026628808214,0.05445966287060452,-0.02229163345487322,nan,nan,nan,nan
13.197007894515991,1.7442895,-0.7490558,-3.0263975,0.038566279103017666,nan,nan,nan,nan,nan,nan,3.192457437515259,3.192457437515259,0.006601572036743164,1.8136694,-0.7644371,0.0,-3.0,0.7302312522647607,0.07061297048467786,0.009319305217549997,-0.030836181903175428,nan,nan,nan,nan
13.29957365989685,1.7032523,-0.7855356,-3.0251563,0.04061529298044732,nan,nan,nan,nan,nan,nan,3.2947335243225098,3.2947335243225098,0.008233308792114258,1.755792,-0.84076333,0.0,-3.0,0.73130077777078,0.09490011772559098,0.010514374149779886,-0.032067468320322375,nan,nan,nan,nan
13.404166221618652,1.6364466,-0.8240936,-3.0229838,0.04151903559058513,nan,nan,nan,nan,nan,nan,3.3990895748138428,3.3990895748138428,0.004137277603149414,1.6892686,-0.9043393,0.0,-3.0,0.7319240031667635,0.09059921489748128,-0.027088774633469235,-0.033741969194930096,nan,nan,nan,nan
13.501551151275635,1.5796959,-0.8428783,-3.0213404,0.04076762323324705,nan,nan,nan,nan,nan,nan,3.496424674987793,3.496424674987793,0.004395008087158203,1.6206708,-0.9496586,0.0,-3.0,0.7325037903666675,0.08765421370440998,-0.03610953212735434,-0.02938928609009415,nan,nan,nan,nan
13.60088586807251,1.5049005,-0.8537562,-3.0199246,0.038638517088326725,nan,nan,nan,nan,nan,nan,3.5957374572753906,3.5957374572753906,0.0039064884185791016,1.5444353,-0.9812695,0.0,-3.0,0.7330494622676883,0.07891911404883391,-0.03457936659728152,-0.023329325435967548,nan,nan,nan,nan
13.698786735534668,1.4355017,-0.8528413,-3.0191312,0.0361815464923174,nan,nan,nan,nan,nan,nan,3.6937475204467773,3.6937475204467773,0.004113912582397461,1.4633045,-0.99750257,0.0,-3.0,0.7329759082775283,0.05031461879354236,-0.0424655890030034,-0.019257129767439794,nan,nan,nan,nan
13.801512241363525,1.3469455,-0.84009427,-3.0188456,0.033209441729002906,nan,nan,nan,nan,nan,nan,3.796358108520508,3.796358108520508,0.004078388214111328,1.3724267,-0.99830365,0.0,-3.0,0.7328999298813469,0.025756991343249748,-0.040531400490024364,-0.015154258494182832,nan,nan,nan,nan
13.904319286346436,1.2598176,-0.81803423,-3.0190578,0.031338551815849,nan,nan,nan,nan,nan,nan,3.9012227058410645,3.9012227058410645,0.006992340087890625,1.2736638,-0.9819982,0.0,-3.0,0.7338358778482995,0.03997840550184489,-0.011598823809560429,-0.008732695468032306,nan,nan,nan,nan
13.994000911712646,1.1518537,-0.7787854,-3.020452,0.029926409494598016,nan,nan,nan,nan,nan,nan,3.9893476963043213,3.9893476963043213,0.0070726871490478516,1.1863737,-0.9551077,0.0,-3.0,0.7324501155260565,-0.006172148771372839,-0.03673418559123543,-0.013179246903678455,nan,nan,nan,nan
14.098026037216187,1.0540401,-0.7329005,-3.0226383,0.029629023074500188,nan,nan,nan,nan,nan,nan,4.093157052993774,4.093157052993774,0.006220340728759766,1.0789042,-0.9084549,0.0,-3.0,0.7307875832598503,-0.054678914082192366,-0.059563616155151336,-0.010566701982054828,nan,nan,nan,nan
14.196523189544678,0.96893746,-0.6862407,-3.0248585,0.029402654818370927,nan,nan,nan,nan,nan,nan,4.191810607910156,4.191810607910156,0.006146430969238281,0.9725127,-0.84979737,0.0,-3.0,0.7312275577180536,-0.049610494109256775,-0.03677551205673524,-0.006465899733136663,nan,nan,nan,nan
14.293164491653442,0.85382146,-0.61390436,-3.02787,0.02913484806420239,nan,nan,nan,nan,nan,nan,4.288373947143555,4.288373947143555,0.006715297698974609,0.86475503,-0.77974325,0.0,-3.0,0.7308985039038723,-0.06121533901466487,-0.027974111110601402,-0.008067787159036284,nan,nan,nan,nan
14.393998384475708,0.74429476,-0.5368483,-3.0306394,0.029002081027127688,nan,nan,nan,nan,nan,nan,4.389181852340698,4.389181852340698,0.006587505340576172,0.7488718,-0.6943935,0.0,-3.0,0.7302310615221848,-0.07819824694099953,-0.022828091394585963,-0.010840742236397244,nan,nan,nan,nan
14.493390321731567,0.62352747,-0.44401044,-3.0336292,0.028540290649218446,nan,nan,nan,nan,nan,nan,4.488508462905884,4.488508462905884,0.007394552230834961,0.63175166,-0.5994063,0.0,-3.0,0.7289959564623424,-0.10835482144837832,-0.03005030652788217,-0.0138718246266989,nan,nan,nan,nan
14.594026565551758,0.5111151,-0.35124424,-3.036823,0.02768116025423675,nan,nan,nan,nan,nan,nan,4.589236497879028,4.589236497879028,0.006811380386352539,0.5104692,-0.493562,0.0,-3.0,0.7284572170552475,-0.11574442652956475,-0.01567595968955776,-0.01753244130066928,nan,nan,nan,nan
14.693686246871948,0.39910328,-0.2531794,-3.0398774,0.026462999929410848,nan,nan,nan,nan,nan,nan,4.688813924789429,4.688813924789429,0.006567716598510742,0.3885611,-0.38115746,0.0,-3.0,0.7273591099056074,-0.1315692474197824,-0.01336025452512381,-0.019917242539207132,nan,nan,nan,nan
14.794758558273315,0.28834528,-0.15098564,-3.0429251,0.024559919468139086,nan,nan,nan,nan,nan,nan,4.789853811264038,4.789853811264038,0.006450653076171875,0.26331082,-0.26101884,0.0,-3.0,0.7268759386470501,-0.13245624608875156,0.005100680896758347,-0.022808301347285308,nan,nan,nan,nan
14.898176908493042,0.15108444,-0.020509398,-3.0466506,0.02179222430578149,nan,nan,nan,nan,nan,nan,4.893019199371338,4.893019199371338,0.004484415054321289,0.13433483,-0.13403146,0.0,-3.0,0.7255510496119693,-0.15635549527443365,-0.013257103312034533,-0.017791727261899017,nan,nan,nan,nan
15.001535177230835,0.032964062,0.09188959,-3.049679,0.01920694508694223,nan,nan,nan,nan,nan,nan,4.996378660202026,4.996378660202026,0.004345417022705078,0.0045507057,-0.004550694,0.0,-3.0,0.7253759231493269,-0.15289757824181413,-0.01078154122243971,-0.014676478568497834,nan,nan,nan,nan
15.091194868087769,-0.06645713,0.18470588,-3.0519876,0.017068494169659616,nan,nan,nan,nan,nan,nan,5.086367607116699,5.086367607116699,0.006110191345214844,-0.10847948,0.10831979,0.0,-3.0,0.7253588149336282,-0.1433334773579872,-0.005505920702536352,-0.013185347707054729,nan,nan,nan,nan
15.194270849227905,-0.19289473,0.2978462,-3.0541382,0.014532428244427164,nan,nan,nan,nan,nan,nan,5.192132949829102,5.192132949829102,0.0067021846771240234,-0.24085537,0.23910245,0.0,-3.0,0.7253555600475445,-0.1338164073009636,-0.006396810235588428,-0.011512570722088396,nan,nan,nan,nan
15.301954984664917,-0.29222974,0.3812015,-3.0548632,0.012614851925053724,nan,nan,nan,nan,nan,nan,5.297073125839233,5.297073125839233,0.00818634033203125,-0.37114912,0.36470234,0.0,-3.0,0.7256693300052508,-0.1230824958372581,-0.020804199283495105,-0.005526901500409047,nan,nan,nan,nan
15.401103734970093,-0.39175507,0.45906928,-3.054638,0.010874555401557441,nan,nan,nan,nan,nan,nan,5.396224737167358,5.396224737167358,0.0076618194580078125,-0.49278328,0.47759095,0.0,-3.0,0.7261833010797719,-0.11666029401502662,-0.028889713126468364,-0.0044591610041336705,nan,nan,nan,nan
15.506235599517822,-0.51794237,0.54966307,-3.0532618,0.009043953085136527,nan,nan,nan,nan,nan,nan,5.501477241516113,5.501477241516113,0.0067594051361083984,-0.6197992,0.5892861,0.0,-3.0,0.7269884552567831,-0.11233881991417989,-0.04125388878269201,-0.006690371842230491,nan,nan,nan,nan
