time,x,y,z,yaw,platform,controller,trajectory,traj_double,lookahead_time,traj_time,comp_time,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input
10.097057580947876,-0.0019432765,0.0031506957,-2.8688686,0.001307346527704707,SIM,ff_f8_pfb,F8_CONTRACTION,NormSpd,0.0,0.09095168113708496,0.0016849040985107422,0.003879505,-0.012814168,-0.07526148,0.002598790219053626,0.0025987878907471895,-3.0,0.0,0.0571465790271759,0.05714643374085426,0.0,0.00233467,0.00054411317,-0.0047344756,0.7378171799324722,0.000526935915821938,-0.0005554707987050903,-4.9439336130414666e-06
10.196706771850586,-0.00059460977,0.0014980495,-2.878244,0.0008533089957816588,nan,nan,nan,nan,nan,0.19048571586608887,0.0010013580322265625,0.0038926837,-0.012675146,-0.086985834,0.011399147100746632,0.011398961767554283,-3.0,0.0,0.11968375742435455,0.11967793107032776,0.0,0.002091392,-0.00037926968,-0.0037372548,0.7378619293076384,0.0026002180218756723,-0.0027185135835084404,-6.616655935151302e-06
10.296399116516113,0.00080869946,0.00024846787,-2.8892722,0.0005055744314988626,nan,nan,nan,nan,nan,0.29030513763427734,0.0012009143829345703,0.0037512043,-0.011951977,-0.10728835,0.02647564932703972,0.026473330333828926,-3.0,0.0,0.18238811194896698,0.18234017491340637,0.0,0.00421986,-0.0022446753,-0.0034927141,0.7379161423205751,0.0066109914561688875,-0.006928620821732808,1.732592057648635e-05
10.396510124206543,0.0018286866,-0.00062295655,-2.9036543,0.0002972630237957066,nan,nan,nan,nan,nan,0.39031219482421875,0.001071929931640625,0.0038137566,-0.010451055,-0.12984042,0.04785558953881264,0.047841887921094894,-3.0,0.0,0.24517017602920532,0.24495956301689148,0.0,0.008046679,-0.007934693,-0.0021796867,0.7379575184700367,0.01274715424395441,-0.013468099892211248,5.1655688584681034e-05
10.49640154838562,0.002991877,-0.0012781352,-2.9205759,0.00014348888248804596,nan,nan,nan,nan,nan,0.49017882347106934,0.0010495185852050781,0.0046682865,-0.00800126,-0.15258422,0.07546678185462952,0.0754130408167839,-3.0,0.0,0.3077690899372101,0.3071114122867584,0.0,0.01534425,-0.015762923,-0.0021581447,0.7379652556854928,0.020816214543190634,-0.022418538142580463,0.00015051632198612774
10.596954345703125,0.0041379198,-0.0016111156,-2.9385724,2.2729588317788995e-05,nan,nan,nan,nan,nan,0.5907766819000244,0.0010039806365966797,0.0070109684,-0.0043623946,-0.17369339,0.10959203541278839,0.10942737758159637,-3.0,0.0,0.37063825130462646,0.36896681785583496,0.0,0.023738908,-0.023930775,-0.0015401094,0.7379259054043856,0.030498206644287863,-0.03385998555934296,0.00030589643416546557
10.696390390396118,0.0053582904,-0.0012540957,-2.9602354,-0.00010932169985855816,nan,nan,nan,nan,nan,0.6901774406433105,0.0009615421295166016,0.012003742,0.0020619286,-0.1961639,0.14950856566429138,0.1490902304649353,-3.0,0.0,0.432437926530838,0.4288046061992645,0.0,0.032714315,-0.03614109,-0.0007673731,0.7378058142127694,0.040596436791933976,-0.046923965737660424,0.0005810209711146254
10.796908617019653,0.0066801626,-8.904974e-05,-2.982034,-0.00029269307354387944,nan,nan,nan,nan,nan,0.790804386138916,0.0011408329010009766,0.020029197,0.010960261,-0.2166302,0.19615045189857483,0.19520480930805206,-3.0,0.0,0.4944815933704376,0.48731836676597595,0.0,0.04363045,-0.04986345,0.0004835961,0.7376061011684667,0.05011608163599052,-0.0614621657425221,0.0010188496861354755
10.896973609924316,0.008780507,0.002144677,-3.0078087,-0.0006368318231029391,nan,nan,nan,nan,nan,0.890765905380249,0.0008900165557861328,0.033727262,0.02469146,-0.23853084,0.2486291527748108,0.2467004954814911,-3.0,0.0,0.5553431510925293,0.5423858761787415,0.0,0.051740732,-0.06658465,0.0008777509,0.7372811942917803,0.05703069142108782,-0.07553003451650696,0.0018558894443961246
10.996391773223877,0.012623751,0.005367435,-3.0339158,-0.0011505566856695633,nan,nan,nan,nan,nan,0.9901735782623291,0.0009503364562988281,0.052729275,0.041840885,-0.25830272,0.3067993223667145,0.3031681180000305,-3.0,0.0,0.614780843257904,0.592864453792572,0.0,0.05881495,-0.08160268,-0.00023510205,0.7368494523822672,0.05989056198544754,-0.08867348790057042,0.0031999059353060135
