time,x,y,z,yaw,platform,trajectory,controller,traj_time,comp_time,vx,vy,vz,roll,pitch,f,p,q,r,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,roll_ref,pitch_ref,f_ref,u_ff_df,u_ff_dphi,u_ff_dpsi,u_ff_dth,throttle,p_cmd,q_cmd,r_cmd
11.101658821105957,-0.006312591,0.032337293,-2.9099152,-0.0044468030677344145,nan,nan,nan,1.0993378162384033,0.0008566379547119141,0.011098563,-0.007835741,-0.32562742,-0.001909249679292105,0.001912998781026909,9.615736236572264,-0.00835262,0.00027419598,-0.0029461083,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7305111307227219,-0.0125579833984375,-0.002716064453125,0.001373291015625
11.201951503753662,-0.005611519,0.032599278,-2.9428024,-0.0046493525047287074,nan,nan,nan,1.1995961666107178,0.000911712646484375,0.009046197,-0.004178538,-0.33072665,-0.003066287142841357,0.0017908503083847727,9.595101852416992,-0.013620989,-0.0018859002,-0.002141278,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7297161735349829,-0.0116424560546875,-0.00408935546875,0.00189208984375
11.305340766906738,-0.004838244,0.03365666,-2.9783266,-0.004849687688874012,nan,nan,nan,1.3034777641296387,0.001135110855102539,0.007586161,-0.0011594475,-0.33413458,-0.004465209778849644,0.0013835562467772178,9.572863159179688,-0.013487788,-0.0051494315,-0.0023402283,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7288584513261814,-0.009033203125,-0.0028076171875,0.002716064453125
11.401735544204712,-0.0037819732,0.034633253,-3.0106153,-0.005001393714234019,nan,nan,nan,1.3993604183197021,0.0007574558258056641,0.00699591,5.1479485e-05,-0.33542675,-0.0056992412205964325,0.0010771858389981848,9.5519548034668,-0.011334823,-0.0024609636,-0.0022166376,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7280511296522666,-0.00482177734375,-0.00067138671875,0.00323486328125
11.515458345413208,-0.0028365056,0.035306796,-3.0421646,-0.005060909091543102,nan,nan,nan,1.5132288932800293,0.0012557506561279297,0.0064590382,-4.450918e-05,-0.33436945,-0.006482940116426689,0.0008343220843936017,9.532563018798829,-0.004501256,-0.00042321326,-0.0012374527,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7273015762804236,-0.0009002685546875,0.0010528564453125,0.003692626953125
11.608596086502075,-0.002475497,0.03615649,-3.0757425,-0.005102755260188806,nan,nan,nan,1.606201410293579,0.000993967056274414,0.0058395094,-0.00069921336,-0.33172342,-0.006829206303246688,0.0008401512504248032,9.516401138305662,-0.0020806831,-0.00024943854,-0.0010995456,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7266762861556457,0.0011444091796875,0.000518798828125,0.003814697265625
11.701864957809448,-0.0024037862,0.03678815,-3.1061637,-0.005106968987420647,nan,nan,nan,1.699463129043579,0.0008966922760009766,0.0051715374,-0.0015613372,-0.3280893,-0.006897883753057846,0.0009691753964771177,9.500131378173828,9.132137e-05,0.002040687,-0.00069514295,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7260462857244634,0.00213623046875,-0.001068115234375,0.003814697265625
11.805008172988892,-0.0024256185,0.037354425,-3.1334717,-0.005089585351999294,nan,nan,nan,1.8027997016906738,0.0008182525634765625,0.004564478,-0.0021763206,-0.32315776,-0.006758813730302683,0.0009340876269394727,9.485784225463869,0.0029949478,-0.0013562242,0.0011034015,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.725490285072341,0.00189208984375,-0.0016021728515625,0.00408935546875
11.91496753692627,-0.0023335477,0.038298536,-3.1677094,-0.0050403803057025255,nan,nan,nan,1.9129600524902344,0.0013816356658935547,0.003839673,-0.0025229903,-0.3157513,-0.006367455118001761,0.000679122374146468,9.47194595336914,0.0036722417,-0.0034206198,0.0014220906,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7249536067571158,-0.00054931640625,-0.0009307861328125,0.0042724609375
12.001527547836304,-0.0027147506,0.0394152,-3.1967182,-0.004958402834575088,nan,nan,nan,1.9991955757141113,0.0007295608520507812,0.0030700571,-0.0021862583,-0.3085406,-0.006238161283244119,0.0005923660203250858,9.462033996582031,-0.0020893775,4.9990274e-05,0.0017217036,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7245689584897979,-0.0027313232421875,-0.0019378662109375,0.004302978515625
12.104565382003784,-0.0036850688,0.040401522,-3.2231715,-0.004871003927123866,nan,nan,nan,2.102684497833252,0.0015060901641845703,0.0017776103,-0.0016101737,-0.30134514,-0.006327353795481459,0.0005031559234904837,9.452383270263672,-0.0024630115,-0.0043600835,0.0021822352,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7241942540378145,-0.0039520263671875,-0.0040740966796875,0.0045166015625
12.212165355682373,-0.005031191,0.04149216,-3.2538993,-0.0047292748689905005,nan,nan,nan,2.2103264331817627,0.0019757747650146484,0.00057239505,-0.0015918722,-0.2921053,-0.006650003753714146,0.00014660803480071039,9.44389991760254,-0.0031309656,-0.0045454195,0.002415753,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7238647166764292,-0.003082275390625,-0.0049896240234375,0.004730224609375
12.303207874298096,-0.006575913,0.042680494,-3.2859323,-0.004527079077716163,nan,nan,nan,2.3011868000030518,0.001247406005859375,0.0002499695,-0.0016757272,-0.28113446,-0.0070162280360015015,-0.000428174672253423,9.437366027832033,-0.0019695966,-0.0058457213,0.0019476798,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7236108056405245,-0.001708984375,-0.0034027099609375,0.00518798828125
12.404074430465698,-0.008292645,0.04311959,-3.3100271,-0.004333854418655259,nan,nan,nan,2.4021570682525635,0.0014972686767578125,-0.00022998612,-0.0021993888,-0.27175415,-0.007247895128887834,-0.0008234183786148819,9.431370010375975,-0.0016151698,-0.005157925,0.0029035236,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7233777193063984,0.0001068115234375,-0.00341796875,0.00543212890625
12.511444330215454,-0.0107627595,0.042882886,-3.3395736,-0.004068672099890466,nan,nan,nan,2.5095369815826416,0.001402139663696289,-0.0003970663,-0.0036616735,-0.2594155,-0.0074073069944406295,-0.0011865547867933035,9.426617660522455,-0.0010450062,-0.002327182,0.002979421,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7231929260764937,0.003753662109375,-0.00384521484375,0.005706787109375
12.604982137680054,-0.0124601135,0.041765388,-3.3618882,-0.0038518803532764058,nan,nan,nan,2.6033661365509033,0.001874685287475586,0.00011133219,-0.005728979,-0.24931262,-0.007358022088432062,-0.0013945969070545683,9.424000015258784,0.0013059679,-0.001370356,0.003372323,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7230911200886698,0.0076751708984375,-0.003509521484375,0.005645751953125
12.715009689331055,-0.0139416205,0.039554834,-3.3867893,-0.0035420238762766875,nan,nan,nan,2.713134527206421,0.0020437240600585938,0.0011106085,-0.007990269,-0.23717447,-0.00685294221116559,-0.0016683409133584348,9.421241226196281,0.00856792,-0.002673822,0.0019477156,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.722983809403438,0.0106353759765625,-0.0018310546875,0.005615234375
12.805689334869385,-0.015196504,0.036899496,-3.408296,-0.00319672514321385,nan,nan,nan,2.8036935329437256,0.0012507438659667969,0.002056156,-0.009755193,-0.22550017,-0.005952972851651235,-0.0018135953572733232,9.42004104614257,0.010898925,-0.0009463101,0.0038378744,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7229371201962923,0.01116943359375,-0.000823974609375,0.005615234375
12.911644697189331,-0.016957277,0.0333902,-3.4285052,-0.002871077789379999,nan,nan,nan,2.9098072052001953,0.0016722679138183594,0.0028401841,-0.011008941,-0.21393457,-0.004834095950192232,-0.001900726472050085,9.419327316284175,0.012755043,-0.0010471869,0.00309617,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7229093533843624,0.010467529296875,-0.0008392333984375,0.005401611328125
13.00240182876587,-0.0188002,0.029423177,-3.4478157,-0.0025794719969341093,nan,nan,nan,3.0001344680786133,0.0009646415710449219,0.0032507945,-0.011411125,-0.20233001,-0.0037558703229543665,-0.0019242051534404947,9.419519958496089,0.012121578,0.00084823207,0.0037867508,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7229168480043253,0.009246826171875,-0.001861572265625,0.0052490234375
13.101905345916748,-0.02066627,0.025427744,-3.4659529,-0.002302663202043579,nan,nan,nan,3.0995941162109375,0.0009975433349609375,0.0036232348,-0.011185374,-0.19054791,-0.002746877831449006,-0.002023694744333726,9.420517578124995,0.010587129,-0.004346248,0.004404299,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7229556585211346,0.0075531005859375,-0.0026397705078125,0.005035400390625
13.20178771018982,-0.02234882,0.021860046,-3.4842432,-0.0019310668164076287,nan,nan,nan,3.199533462524414,0.0013058185577392578,0.004594919,-0.0093247425,-0.17807308,-0.0019524496445309473,-0.002232000590180805,9.422291030883782,0.0062282598,-0.0014988802,0.0050580595,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7230246462945502,0.0042266845703125,-0.0015411376953125,0.004974365234375
13.301473140716553,-0.024055425,0.019337246,-3.5017939,-0.0015821018060486023,nan,nan,nan,3.2991411685943604,0.00096893310546875,0.005371681,-0.0060917097,-0.16597165,-0.0014156838721159758,-0.002377398356711913,9.42467750549316,0.003671716,-0.0015253595,0.004787632,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7231174705315836,0.00018310546875,-0.0013275146484375,0.004791259765625
13.401672124862671,-0.025146144,0.01818043,-3.517504,-0.0012532928941323602,nan,nan,nan,3.3993213176727295,0.0007708072662353516,0.0067363684,-0.002039466,-0.15528157,-0.001325299079350107,-0.0024639617037161,9.427270507812496,-0.0019890198,-0.0009555813,0.003959845,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7232183145426886,-0.005828857421875,0.000274658203125,0.004669189453125
13.50920557975769,-0.025551355,0.017537469,-3.5314941,-0.0009404094955094389,nan,nan,nan,3.5073986053466797,0.0020825862884521484,0.008547509,0.0010807151,-0.14595295,-0.001581391214655603,-0.0025182454407743915,9.43017150878906,-0.004813948,3.0750543e-05,0.0038958532,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7233311204408718,-0.0081939697265625,0.0029296875,0.004486083984375
13.601489782333374,-0.025283298,0.017283991,-3.548526,-0.0005175495241786403,nan,nan,nan,3.5991554260253906,0.0009617805480957031,0.01106904,0.0046825293,-0.13431875,-0.002312762486358316,-0.0022910630947861055,9.433020706176755,-0.007613389,0.0036989488,0.004260857,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7234418950600433,-0.009307861328125,0.0054931640625,0.0040283203125
13.706469058990479,-0.024877453,0.017793074,-3.5612586,-0.00018731443165570473,nan,nan,nan,3.7044599056243896,0.001352071762084961,0.012575318,0.007167312,-0.12531035,-0.003106179571190234,-0.0019909376090929687,9.436378631591792,-0.009317405,0.0036963497,0.0036753642,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7235724271619834,-0.009185791015625,0.00640869140625,0.003570556640625
13.802034139633179,-0.024279073,0.018569821,-3.5760016,0.00015056020843301184,nan,nan,nan,3.799652099609375,0.0007457733154296875,0.013787182,0.008853418,-0.11401242,-0.0041898003215020095,-0.0015269586781894162,9.440355453491202,-0.009164891,0.0048520025,0.0029203363,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7237269874922723,-0.0066070556640625,0.0060577392578125,0.0029296875
13.901517391204834,-0.0235408,0.018885512,-3.5864928,0.00039900930455010484,nan,nan,nan,3.899132251739502,0.001270294189453125,0.014347918,0.009367868,-0.105141304,-0.004988032827592574,-0.0009530130309793883,9.444515151977528,-0.008661389,0.007261707,0.003675743,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7238886205430047,-0.003692626953125,0.0042266845703125,0.00225830078125
14.001510381698608,-0.022849284,0.018999076,-3.5968072,0.0006215001507990192,nan,nan,nan,3.999135732650757,0.000911712646484375,0.014359532,0.0086664045,-0.09565954,-0.005691065182881183,-0.0003538597026755408,9.448936691284171,-0.005265931,0.004687596,0.0029379409,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7240603888992616,0.000701904296875,0.001373291015625,0.00152587890625
14.107222080230713,-0.022270413,0.018989366,-3.6068132,0.000813783288628995,nan,nan,nan,4.104854106903076,0.0008666515350341797,0.0137489885,0.007374053,-0.086019345,-0.005960710825203075,3.3756925654770953e-07,9.453530120849601,0.0002931344,0.00024048005,0.0021072065,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7242387923065113,0.0040130615234375,-0.0010223388671875,0.001220703125
14.204494953155518,-0.022007348,0.018987212,-3.6150718,0.0009294416325623502,nan,nan,nan,4.202540397644043,0.0012552738189697266,0.0128639545,0.0059977667,-0.07752986,-0.005792612979622047,1.122958852484146e-05,9.457872390747061,0.0030035456,-0.0012290938,0.0016305248,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7244074011189956,0.0051422119140625,-0.001983642578125,0.00115966796875
14.309229850769043,-0.021500083,0.019271448,-3.6232708,0.0010499020658889702,nan,nan,nan,4.3072829246521,0.0016701221466064453,0.012291184,0.0052513806,-0.06904326,-0.005396265995244948,-0.00020188483828431636,9.461853332519524,0.003950131,-0.002729018,0.0013849357,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7245619456823104,0.003997802734375,-0.00103759765625,0.001251220703125
