time,x,y,z,yaw,platform,trajectory,controller,feedforward,traj_time,comp_time,vx,vy,vz,roll,pitch,f,p,q,r,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,roll_ref,pitch_ref,f_ref,u_ff_df,u_ff_dphi,u_ff_dpsi,u_ff_dth,throttle,p_cmd,q_cmd,r_cmd
10.003100633621216,0.006742131,-0.092725776,-2.6438777,0.06484178630374277,SIM,fig8_heading,contraction,0.0,1.9073486328125e-06,0.032691001892089844,0.03531291,0.035807453,-0.19083233,0.011779155038323524,0.0029703738519957223,9.808999517261983,-0.0049003176,0.009396762,-0.07972476,1.1984226e-06,1.1984226e-06,-3.0,0.7853982,0.62831855,0.62831855,0.0,-8.573896e-08,2.143474e-08,9.81,4.0172072e-08,-0.0449519,-5.019941e-07,0.011237975,0.7379157457452022,0.8807594776153564,-0.8786778450012207,0.707983136177063
10.11803674697876,0.013910891,-0.09042392,-2.6588695,0.05645600425476201,nan,nan,nan,nan,0.11519765853881836,0.0032052993774414062,0.032513164,0.04400098,-0.1855177,0.011482244775923838,0.0034629799104173298,9.812291786968709,0.030575246,-0.04777046,-0.08360058,0.072352745,0.07226852,-3.0,0.78364843,0.6275872,0.6253948,0.0,-0.0051702736,0.0012940682,9.81014,0.0024118545,-0.044741534,-0.030436743,0.011224426,0.7380412495628798,1.0028456449508667,-1.1225472688674927,2.872176170349121
10.201021671295166,0.021960575,-0.086823605,-2.677822,0.05470141376984326,nan,nan,nan,nan,0.19789791107177734,0.002084970474243164,0.044601567,0.06572828,-0.22984855,0.052644140359168895,-0.04717691890275577,9.805249299127608,0.8660209,-0.97939134,0.15828905,0.12420058,0.1237741,-3.0,0.7802148,0.62616104,0.6197032,0.0,-0.00885496,0.0022213352,9.81041,0.004095291,-0.044332057,-0.052685294,0.01119802,0.7377727589232915,0.792660653591156,-0.8310939073562622,2.913808584213257
10.301293849945068,0.03534501,-0.07753431,-2.6994677,0.09116853100635391,nan,nan,nan,nan,0.29758477210998535,0.0009815692901611328,0.13094443,0.16251336,-0.1748292,0.1462776546911121,-0.1403443675540903,9.810998816359788,0.8773604,-0.56949115,0.7025706,0.1864942,0.1850472,-3.0,0.7735921,0.6234434,0.6088937,0.0,-0.013238091,0.0033352925,9.810914,0.0060218805,-0.043554552,-0.08038137,0.011147756,0.7379919630539277,0.24933657050132751,-0.04017859697341919,2.847383737564087
10.40113878250122,0.054292828,-0.060646016,-2.7089448,0.15935330766490086,nan,nan,nan,nan,0.39758849143981934,0.001619100570678711,0.22913806,0.2922139,-0.07414183,0.1917622053017664,-0.1726830735272109,9.872610446084291,0.47749874,0.12502234,1.094307,0.24865904,0.24521859,-3.0,0.76410633,0.6196251,0.59378546,0.0,-0.017541917,0.00444675,9.811607,0.007793443,-0.042468227,-0.10961499,0.011077249,0.7403369270711284,-0.20655900239944458,0.5020322799682617,2.593618869781494
10.501100540161133,0.094173476,-0.019855725,-2.7068777,0.30632585350863056,nan,nan,nan,nan,0.4975244998931885,0.0016682147979736328,0.34394115,0.49876636,0.04026323,0.184352058371425,-0.1531343069903126,9.951334305275232,-0.14975715,0.677676,1.5781295,0.31034598,0.30363092,-3.0,0.75161064,0.61472344,0.5745263,0.0,-0.021719303,0.005549418,9.812466,0.00935549,-0.04108405,-0.14084402,0.0109869335,0.7433225675807865,-0.7060179710388184,0.6283091902732849,1.8722941875457764
10.601220607757568,0.1497845,0.04469963,-2.6991959,0.5039175047118609,nan,nan,nan,nan,0.5976395606994629,0.0014307498931884766,0.4190527,0.70415014,-0.011425304,0.10890486441978109,-0.1120621722631896,9.99201723964885,-0.7833788,0.56868774,1.8624363,0.37159818,0.36001492,-3.0,0.735836,0.60873294,0.55119723,0.0,-0.025750915,0.006644028,9.81347,0.010670089,-0.039408255,-0.17478675,0.010876839,0.744860859454116,-0.8083786368370056,0.37912604212760925,0.9079980850219727
10.701136350631714,0.21070665,0.11891893,-2.699323,0.7018044819445679,nan,nan,nan,nan,0.6975739002227783,0.0015053749084472656,0.46987543,0.8044579,-0.06975257,0.004256521011815784,-0.07932578252731837,9.98826278671622,-0.9749691,0.3043008,1.8123306,0.43208823,0.41377318,-3.0,0.71653837,0.6016858,0.52404547,0.0,-0.029594002,0.0077247033,9.81459,0.011698123,-0.03745905,-0.21204877,0.010747709,0.7447190284417453,-0.511897087097168,0.20252913236618042,0.047193028032779694
10.801128149032593,0.28105995,0.19473551,-2.7078514,0.8762294634156684,nan,nan,nan,nan,0.7975506782531738,0.0016162395477294922,0.5554894,0.8103241,-0.15056273,-0.09011576583725645,-0.044449630658308426,9.960784568935631,-0.7189347,0.2621639,1.4876869,0.4918464,0.46465382,-3.0,0.69330305,0.5935809,0.49320891,0.0,-0.033230573,0.008791979,9.815799,0.012415971,-0.035246782,-0.253546,0.010599684,0.7436801782945782,-0.015080325305461884,0.1851879358291626,-0.7029168605804443
10.900879621505737,0.3720075,0.2660313,-2.7270598,0.9922366290853774,nan,nan,nan,nan,0.897230863571167,0.0010149478912353516,0.6980526,0.73442143,-0.18587072,-0.14484482244067787,-0.0014945458629236352,9.917459043115375,-0.24839026,0.32679942,0.9566474,0.55056876,0.51214063,-3.0,0.6657572,0.5844637,0.45902106,0.0,-0.036623783,0.009840439,9.817059,0.012804579,-0.032795794,-0.30008617,0.010433753,0.742039284707088,0.5063483119010925,0.20235516130924225,-1.2945120334625244
