time,x,y,z,yaw,platform,trajectory,controller,feedforward,traj_time,comp_time,vx,vy,vz,roll,pitch,f,p,q,r,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,roll_ref,pitch_ref,f_ref,u_ff_df,u_ff_dphi,u_ff_dpsi,u_ff_dth,throttle,p_cmd,q_cmd,r_cmd
10.000998973846436,0.008948056,0.014407365,-2.6436672,-6.574195023235484e-05,SIM,figure_eight,contraction,1.0,2.384185791015625e-06,0.0005724430084228516,-0.024684902,-0.009644458,-0.18384928,-0.006990102887503818,-0.002438344166842521,9.809153147339822,-0.009903526,-0.00236637,0.00052408286,2.9960563e-06,2.9960563e-06,-3.0,0.0,1.2566371,1.2566371,0.0,-4.822816e-07,1.205704e-07,9.81,1.0168557e-06,-0.20228358,0.0,0.050570894,0.7379216027087048,1.654207468032837,-1.7924467325210571,-0.00787353515625
10.101994752883911,0.0074444595,0.014922012,-2.660546,0.0002044826334403338,nan,nan,nan,nan,0.10131406784057617,0.0007581710815429688,-0.02202889,-0.007617477,-0.18817793,-0.0022991418225495326,-0.011106179316098475,9.804852698966863,0.20836897,-0.31161907,0.008536608,0.12722905,0.12697135,-3.0,0.0,1.2540919,1.2464664,0.0,-0.020436006,0.0051189694,9.812178,0.04275607,-0.20056261,0.0,0.050435625,0.7377576359118174,1.634398341178894,-1.8324226140975952,0.001495361328125
10.200880527496338,0.008977303,0.015241179,-2.6812668,0.0009292285950582013,nan,nan,nan,nan,0.19992494583129883,0.0004937648773193359,0.019770827,0.020003028,-0.25476307,0.051683299759880626,-0.08203526749196155,9.792734400779011,0.89163715,-1.2099282,0.035180997,0.2505729,0.24859855,-3.0,0.0,1.2467356,1.2171869,0.0,-0.0399961,0.010075408,9.818351,0.08181125,-0.19561994,0.0,0.050048344,0.7372953978794057,1.3204628229141235,-1.4272618293762207,0.065765380859375
10.300904512405396,0.019828709,0.021108778,-2.7061665,-0.010404818940539434,nan,nan,nan,nan,0.3000144958496094,0.0005555152893066406,0.16332893,0.12847614,-0.275827,0.17190957587076386,-0.2191621241620234,9.772590073347093,1.2441449,-1.225709,0.042953596,0.37478054,0.3681415,-3.0,0.0,1.2343764,1.1683831,0.0,-0.059191305,0.015054755,9.828324,0.11647011,-0.18741898,0.0,0.049409643,0.7365263832101663,0.5370377898216248,-0.4591505527496338,0.201446533203125
10.401086330413818,0.056367524,0.04689882,-2.7326355,-0.020962159682576365,nan,nan,nan,nan,0.40009140968322754,0.0006098747253417969,0.432565,0.36366752,-0.23849069,0.26656651598303016,-0.2920890185738423,9.759240695983175,0.4781167,-0.231092,0.070454754,0.49749106,0.48185435,-3.0,0.0,1.2171396,1.1011299,0.0,-0.07741014,0.019957945,9.841426,0.14403158,-0.17619124,0.0,0.04854258,0.7360163307096603,-0.3718089163303375,0.3384290635585785,0.280242919921875
10.501855611801147,0.11451857,0.09419021,-2.750869,-0.009319751972805573,nan,nan,nan,nan,0.5014119148254395,0.00087738037109375,0.68255323,0.60594153,-0.18991561,0.2676234626030233,-0.2825871738209067,9.761924160718923,-0.33437076,0.43193495,0.11537683,0.6197212,0.58921975,-3.0,0.0,1.194788,1.0153286,0.0,-0.09456507,0.024822934,9.857064,0.16305506,-0.16198242,0.0,0.04745636,0.7361188884281631,-0.8750103712081909,0.6408706903457642,0.264862060546875
10.601052284240723,0.20536943,0.1751077,-2.765929,0.018526622466830386,nan,nan,nan,nan,0.6001627445220947,0.0005342960357666016,0.92196,0.8443485,-0.15296052,0.1964702339329767,-0.22880927228265713,9.777994913011796,-0.91717607,0.72545546,0.16304132,0.7364392,0.6846962,-3.0,0.0,1.1683443,0.91587305,0.0,-0.10977394,0.029449647,9.873687,0.17195897,-0.14566061,0.0,0.046221677,0.7367327920357817,-1.057800531387329,0.7044247984886169,0.195159912109375
10.702687740325928,0.31712228,0.27992788,-2.7783918,0.04728796792225054,nan,nan,nan,nan,0.7020485401153564,0.0007126331329345703,1.1005547,1.0031761,-0.14586124,0.08957671874026579,-0.15937159152153746,9.799175017625098,-1.1427754,0.75701094,0.19232778,0.8538872,0.77215165,-3.0,0.0,1.1363497,0.7985154,0.0,-0.12366069,0.034087405,9.891234,0.17073342,-0.12658313,0.0,0.04479234,0.7375411031142797,-0.9876213073730469,0.6135942339897156,0.11090087890625
10.80110216140747,0.4519986,0.40702766,-2.7925704,0.07117069702064102,nan,nan,nan,nan,0.8001689910888672,0.0006742477416992188,1.220251,1.0565931,-0.16068165,-0.029912076553029132,-0.08703588810677654,9.817923158854251,-1.0720817,0.63842577,0.18978283,0.96369344,0.8444417,-3.0,0.0,1.1011351,0.6731145,0.0,-0.13510352,0.03840965,9.907524,0.15975782,-0.10638692,0.0,0.04328956,0.7382558729316163,-0.7321498394012451,0.45385780930519104,0.029449462890625
10.902585506439209,0.59200346,0.53200674,-2.8085866,0.08678871371623664,nan,nan,nan,nan,0.9026250839233398,0.0017538070678710938,1.2749007,0.9901279,-0.17918274,-0.1290646792463878,-0.028846236509102896,9.830858805924658,-0.81455445,0.4546846,0.15769228,1.0744375,0.9062267,-3.0,0.0,1.0599017,0.5312962,0.0,-0.14485551,0.0427597,9.9229,0.13888355,-0.08374184,0.0,0.041608106,0.7387486445505878,-0.42588967084884644,0.2972233295440674,-0.03179931640625
