time,x,y,z,yaw,platform,trajectory,controller,feedforward,traj_time,comp_time,vx,vy,vz,roll,pitch,f,p,q,r,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,roll_ref,pitch_ref,f_ref,u_ff_df,u_ff_dphi,u_ff_dpsi,u_ff_dth,throttle,p_cmd,q_cmd,r_cmd
10.003578186035156,-0.004269899,-0.0112702,-2.6435623,-0.0016398819148953315,SIM,figure_eight,contraction,0.0,3.0994415283203125e-06,0.021419048309326172,-0.0032753635,-0.0031518023,-0.18545137,-0.004361277797762163,-0.001340400275591458,9.809119873046875,-0.0008070966,-0.0060708923,0.0011064733,3.8948733e-06,3.8948733e-06,-3.0,0.0,1.2566371,1.2566371,0.0,-6.269661e-07,1.5674152e-07,9.81,1.3219124e-06,-0.20228358,0.0,0.050570894,0.7379203341698592,1.8577423095703125,-1.83184814453125,-0.00738525390625
10.101859331130981,-0.0049209874,-0.012725808,-2.6591935,-0.0014124193980702088,nan,nan,nan,nan,0.09791898727416992,0.0012400150299072266,-0.0039699143,0.00023088921,-0.18366918,-0.001338025748725175,-0.006451180475877782,9.804126205444337,0.27425572,-0.40690196,0.009314403,0.12297102,0.122738354,-3.0,0.0,1.2542595,1.2471358,0.0,-0.019754887,0.004947721,9.812035,0.04135214,-0.20067579,0.0,0.050444517,0.7377299327346835,1.8435516357421875,-1.8942718505859375,-0.00140380859375
10.204046249389648,-0.004091535,-0.012387738,-2.6796122,-0.001653695825776326,nan,nan,nan,nan,0.20056653022766113,0.0013654232025146484,0.03483918,0.034699813,-0.24932796,0.06873399695369198,-0.09200346667824189,9.787847900390629,1.2242947,-1.5254729,0.035613086,0.25137275,0.2493794,-3.0,0.0,1.246672,1.2169347,0.0,-0.040121593,0.010107517,9.818403,0.0820518,-0.19557743,0.0,0.05004502,0.7371089272393483,1.4349212646484375,-1.409271240234375,0.076751708984375
10.30164098739624,0.0047937655,-0.0049631735,-2.7020042,-0.016271217139040395,nan,nan,nan,nan,0.29756975173950195,0.001047372817993164,0.17340243,0.15561527,-0.2631175,0.19999328254993504,-0.22688921704037557,9.761974334716799,1.4283533,-1.3111387,0.040834785,0.37176237,0.36528337,-3.0,0.0,1.2347368,1.169799,0.0,-0.05873282,0.014933939,9.828041,0.115700416,-0.18765624,0.0,0.049428057,0.7361208058636403,0.56427001953125,-0.461029052734375,0.21343994140625
10.402549266815186,0.036164712,0.022794873,-2.725777,-0.03060382588990118,nan,nan,nan,nan,0.39856958389282227,0.0007987022399902344,0.42765078,0.40242317,-0.22029129,0.3032564363014868,-0.3017618653250147,9.743064422607425,0.5885041,-0.30005103,0.06557976,0.49563858,0.48017776,-3.0,0.0,1.2174379,1.1022859,0.0,-0.07714185,0.019884061,9.8412075,0.14367425,-0.17638353,0.0,0.048557356,0.735397800574198,-0.420684814453125,0.321197509765625,0.297515869140625
10.500854253768921,0.10519936,0.08829623,-2.744146,-0.015993619584895036,nan,nan,nan,nan,0.49669361114501953,0.0009341239929199219,0.7312156,0.7253485,-0.1479277,0.30077822386567094,-0.289859603210203,9.742666778564455,-0.48169544,0.4880833,0.12141686,0.6140811,0.5844188,-3.0,0.0,1.195937,1.019701,0.0,-0.093799084,0.02459889,9.856297,0.16238558,-0.16270351,0.0,0.04751122,0.735382589445208,-1.051177978515625,0.7007293701171875,0.277191162109375
10.615412473678589,0.20175625,0.18312554,-2.7536972,0.015224388733488817,nan,nan,nan,nan,0.611825704574585,0.001055002212524414,0.9754007,0.98554444,-0.102866925,0.21171599690554127,-0.2314602024583654,9.760416259765627,-1.1087536,0.7834977,0.17297913,0.7500457,0.69530404,-3.0,0.0,1.1649221,0.90316486,0.0,-0.11146069,0.029987821,9.875695,0.17235641,-0.14358567,0.0,0.04606557,0.736061260607315,-1.2233734130859375,0.742401123046875,0.200897216796875
10.704219579696655,0.33412412,0.31236658,-2.7604322,0.04725754846633132,nan,nan,nan,nan,0.7004818916320801,0.0010483264923095703,1.1709783,1.1558173,-0.093249395,0.07622021336200303,-0.15181690544523363,9.780912551879888,-1.29942,0.79539967,0.20255479,0.8521065,0.7708991,-3.0,0.0,1.1368772,0.80042416,0.0,-0.123462126,0.03401721,9.890966,0.17083205,-0.12689196,0.0,0.044815388,0.736844191874776,-1.0436248779296875,0.6436920166015625,0.10504150390625
10.802268266677856,0.48415634,0.45135307,-2.7675257,0.06829452275152352,nan,nan,nan,nan,0.7981181144714355,0.0007352828979492188,1.2912612,1.1826947,-0.10793931,-0.053877997549638935,-0.0772103629811769,9.802247467041019,-1.1245368,0.65181494,0.1937956,0.96143436,0.8430584,-3.0,0.0,1.1019145,0.675847,0.0,-0.1348849,0.038320832,9.907196,0.16008127,-0.10682516,0.0,0.04332211,0.7376582865616367,-0.7239990234375,0.4878692626953125,0.024810791015625
10.901405096054077,0.61705804,0.56236166,-2.7752993,0.07767576009305839,nan,nan,nan,nan,0.8974218368530273,0.0008251667022705078,1.3422632,1.1028825,-0.12142061,-0.1405179719405359,-0.02604904014795517,9.820117416381837,-0.8463238,0.50556594,0.16377303,1.0689168,0.90344286,-3.0,0.0,1.0621032,0.538731,0.0,-0.14441669,0.042542968,9.922174,0.14015517,-0.084924564,0.0,0.04169601,0.7383394840135213,-0.4646759033203125,0.3633270263671875,-0.0242919921875
