platform,controller,trajectory,traj_double,traj_short,traj_spin,lookahead_time,time,traj_time,ref_time,comp_time,x,y,z,yaw,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input,cbf_v_throttle,cbf_v_p,cbf_v_q,cbf_v_r
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,28.69,18.68,19.88,0.000229053,-1.35481,-0.730606,-3.70693,0.0108454,0.721571,-0.10496,-0.0228671,-0.150636,-0.150208,-3,0,1.25307,1.24238,0,0.0265986,0.000540855,-0.00627734,0.731196,0.0329011,-0.00566117,-0.00851036,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,28.79,18.78,19.98,0.000226188,-1.27756,-0.718814,-3.70835,0.011803,0.777591,0.0235539,-0.020827,-0.0250916,-0.0250897,-3,0,1.25654,1.25624,0,0.00963722,0.0013734,-0.00545694,0.731235,0.0163989,-0.00327565,-0.00965849,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,28.89,18.88,20.08,0.000225427,-1.20112,-0.697111,-3.70958,0.0125783,0.828139,0.141107,-0.0189799,0.100516,0.100389,-3,0,1.25505,1.25029,0,-0.00928038,0.00560996,-0.00676933,0.731215,-0.00155662,0.00235986,-0.0110324,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,28.9902,18.98,20.18,0.000268193,-1.11386,-0.662169,-3.71108,0.0132513,0.880626,0.265382,-0.0168025,0.225746,0.224303,-3,0,1.24861,1.22462,0,-0.0282992,0.0106135,-0.00781402,0.731158,-0.0167061,0.00669412,-0.012028,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,29.0902,19.0801,20.2801,0.000269867,-1.0366,-0.623864,-3.71252,0.0137832,0.92302,0.366542,-0.0157311,0.350181,0.344772,-3,0,1.23722,1.17959,0,-0.0436393,0.0131485,-0.00900683,0.731119,-0.0264732,0.00641358,-0.0124117,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,29.1901,19.18,20.38,0.000267852,-0.948709,-0.57319,-3.7143,0.0141672,0.967124,0.471327,-0.0152389,0.473052,0.459629,-3,0,1.22098,1.11603,0,-0.057845,0.0148495,-0.00979121,0.730893,-0.0409042,0.0111417,-0.0130955,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,29.2901,19.28,20.48,0.000262276,-0.84917,-0.508266,-3.71618,0.01441,1.01288,0.577211,-0.0151205,0.594109,0.567292,-3,0,1.19991,1.03486,0,-0.0727672,0.0198728,-0.0119254,0.73057,-0.0560893,0.0177129,-0.0135723,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,29.3901,19.38,20.58,0.000263347,-0.753964,-0.439835,-3.71765,0.0145707,1.05221,0.666178,-0.01461,0.712874,0.666052,-3,0,1.1741,0.937332,0,-0.0874505,0.0261574,-0.0117187,0.730264,-0.0710261,0.0242693,-0.0137421,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,29.4901,19.48,20.68,0.000324126,-0.647528,-0.357992,-3.71939,0.0145886,1.09088,0.75181,-0.0144816,0.828758,0.754256,-3,0,1.14367,0.825083,0,-0.102585,0.0333133,-0.0135222,0.729975,-0.0851971,0.0301946,-0.0135434,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,29.5901,19.58,20.78,0.000267302,-0.554996,-0.283552,-3.72122,0.0145085,1.12023,0.81402,-0.0149753,0.941418,0.830602,-3,0,1.10872,0.699779,0,-0.113923,0.0385101,-0.0132837,0.729735,-0.0953488,0.0318862,-0.0130118,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,29.69,19.68,20.88,0.00014976,-0.442942,-0.190452,-3.7236,0.0142864,1.1505,0.874687,-0.0162879,1.05037,0.893851,-3,0,1.06938,0.563431,0,-0.122705,0.0380142,-0.0143281,0.729477,-0.105263,0.0337878,-0.012367,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,29.7901,19.78,20.98,0.00026659,-0.337497,-0.101246,-3.72567,0.0139484,1.17408,0.917055,-0.0172649,1.15517,0.943002,-3,0,1.02583,0.418191,0,-0.131038,0.0420915,-0.0135037,0.729252,-0.116198,0.0394014,-0.0113326,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,29.8901,19.88,21.08,0.000266157,-0.221444,-0.00315999,-3.72753,0.0134441,1.19456,0.947297,-0.0184497,1.25541,0.977277,-3,0,0.978229,0.266366,0,-0.140936,0.044995,-0.013071,0.729143,-0.123936,0.0434471,-0.0101007,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,29.99,19.98,21.18,0.00024735,-0.112861,0.0870406,-3.72975,0.012844,1.20912,0.959921,-0.0198735,1.35065,0.996131,-3,0,0.926798,0.110431,0,-0.146097,0.0498417,-0.0123278,0.729108,-0.129086,0.0480809,-0.00858064,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,30.0901,20.08,21.28,0.000264625,-0.00335046,0.175689,-3.73249,0.0121498,1.21864,0.957655,-0.0213135,1.44063,0.999289,-3,0,0.871662,-0.0473857,0,-0.148945,0.0561944,-0.0121384,0.729095,-0.130815,0.0503938,-0.00709299,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,30.1901,20.1801,21.3801,0.000277974,0.115676,0.268891,-3.7356,0.0113459,1.22295,0.938413,-0.0232122,1.52494,0.986673,-3,0,0.813077,-0.204474,0,-0.147417,0.0563376,-0.00923055,0.729116,-0.13012,0.0512518,-0.00566287,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,30.29,20.28,21.48,0.000207086,0.216169,0.344465,-3.73825,0.0106109,1.22178,0.909487,-0.0247034,1.60313,0.958524,-3,0,0.751353,-0.358157,0,-0.142386,0.0552088,-0.00846142,0.729206,-0.128741,0.0501386,-0.00445412,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,30.39,20.38,21.58,0.000209827,0.334653,0.428624,-3.74119,0.00972979,1.21515,0.860717,-0.0257185,1.67506,0.915236,-3,0,0.686612,-0.506323,0,-0.137264,0.0555219,-0.00875208,0.729397,-0.124928,0.051881,-0.00293214,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,30.49,20.48,21.68,0.000208005,0.443464,0.500178,-3.74403,0.0088338,1.20438,0.802054,-0.0265785,1.74036,0.85753,-3,0,0.619183,-0.646456,0,-0.132003,0.0559233,-0.00615602,0.729646,-0.11943,0.0531368,-0.00146864,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,30.59,20.58,21.78,0.000207557,0.560087,0.569066,-3.74747,0.00781704,1.18705,0.724503,-0.027364,1.7988,0.786305,-3,0,0.549311,-0.776399,0,-0.122889,0.0576096,-0.00416326,0.729888,-0.111485,0.0538559,-0.000116627,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,30.6899,20.68,21.88,0.000130836,0.66638,0.623952,-3.75056,0.00683402,1.16626,0.641177,-0.0277971,1.85015,0.70266,-3,0,0.477253,-0.89413,0,-0.109978,0.0551989,-0.00395328,0.730115,-0.0994723,0.0550404,0.00123702,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,30.7902,20.7801,21.9801,0.000225969,0.779683,0.672808,-3.75358,0.00575097,1.13875,0.539719,-0.0274429,1.89425,0.607794,-3,0,0.403208,-0.997889,0,-0.0951035,0.0573012,-0.00141612,0.730363,-0.0867636,0.0559617,0.00245594,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,30.89,20.88,22.08,0.000218808,0.882013,0.707309,-3.75633,0.00476106,1.10858,0.436994,-0.0266437,1.93076,0.503647,-3,0,0.3278,-1.08562,0,-0.0783374,0.0583261,5.59346e-05,0.730623,-0.0728209,0.0566066,0.00349098,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,30.9901,20.98,22.18,0.000277634,0.981176,0.731101,-3.75906,0.00383028,1.07359,0.327821,-0.0256725,1.95971,0.391375,-3,0,0.250964,-1.1564,0,-0.0595586,0.0577787,-0.000395673,0.730905,-0.0627479,0.0555989,0.00420174,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,31.0901,21.08,22.28,0.000249868,1.07636,0.743636,-3.76161,0.00296434,1.03338,0.213767,-0.0244223,1.98093,0.272924,-3,0,0.173134,-1.20893,0,-0.0463256,0.0543405,0.00263386,0.731133,-0.049374,0.0542648,0.00467843,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,31.19,21.18,22.38,0.000232313,1.17483,0.744726,-3.7643,0.00212512,0.984442,0.0866314,-0.0232106,1.99432,0.150254,-3,0,0.0946765,-1.24237,0,-0.029936,0.0536413,0.00255642,0.731263,-0.0331829,0.0523513,0.00485085,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,31.2901,21.28,22.48,0.000249231,1.26116,0.734392,-3.76679,0.00140782,0.934552,-0.0320966,-0.0221048,1.99984,0.0250914,-3,0,0.0157666,-1.25624,0,-0.0115365,0.0519242,0.00389405,0.731298,-0.0144605,0.0500531,0.00479819,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,31.3899,21.38,22.58,0.000154484,1.34893,0.710326,-3.76953,0.000728179,0.875888,-0.160563,-0.020229,1.99748,-0.100319,-3,0,-0.0631116,-1.2503,0,0.00958704,0.0487269,0.005379,0.731313,0.00167246,0.0471708,0.00460218,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,31.49,21.48,22.68,0.000251426,1.42392,0.676057,-3.77198,0.000177424,0.816963,-0.277612,-0.0187746,1.98722,-0.224275,-3,0,-0.141822,-1.22463,0,0.029106,0.0437686,0.00514779,0.731223,0.0215806,0.0431193,0.00409908,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,31.5899,21.58,22.78,0.000155087,1.48664,0.635652,-3.77412,-0.000313015,0.759179,-0.380822,-0.0175177,1.96913,-0.344634,-3,0,-0.219934,-1.17965,0,0.0456517,0.0403596,0.00511221,0.731088,0.0321177,0.0398775,0.00383009,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,31.6901,21.68,22.88,0.000248855,1.55263,0.577463,-3.77654,-0.000951495,0.68649,-0.4963,-0.0159413,1.94326,-0.4596,-3,0,-0.297207,-1.11605,0,0.0635941,0.0337044,0.005143,0.730772,0.048871,0.0344432,0.00333426,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,31.7902,21.7801,22.9801,0.000248055,1.60658,0.514895,-3.7786,-0.00151848,0.61665,-0.595007,-0.0144806,1.90968,-0.5674,-3,0,-0.373369,-1.03477,0,0.0773117,0.0297761,0.00398626,0.730452,0.0645188,0.0289573,0.00296776,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,31.89,21.88,23.08,0.000245736,1.6575,0.438662,-3.78075,-0.00219321,0.538625,-0.691343,-0.0124855,1.86866,-0.666004,-3,0,-0.447874,-0.937386,0,0.0976452,0.0227076,0.00368171,0.730145,0.0805216,0.0230922,0.00276577,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,31.99,21.98,23.18,0.000245017,1.69779,0.361334,-3.78235,-0.00275089,0.465129,-0.769087,-0.0107249,1.82021,-0.754251,-3,0,-0.520719,-0.825091,0,0.110383,0.017026,0.00358217,0.729917,0.0924815,0.0188983,0.00278058,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,32.09,22.0799,23.2799,0.000247736,1.73452,0.271447,-3.78383,-0.00326047,0.385565,-0.839989,-0.00929125,1.76464,-0.830534,-3,0,-0.591442,-0.699907,0,0.124304,0.012004,0.00364455,0.729724,0.103577,0.0155551,0.00288728,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,32.19,22.18,23.38,0.000245443,1.76161,0.183901,-3.78528,-0.00366392,0.312278,-0.89206,-0.00790462,1.702,-0.893831,-3,0,-0.659941,-0.563482,0,0.132128,0.00952013,0.00419292,0.729617,0.111826,0.0143266,0.00301049,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,32.29,22.28,23.48,0.000156999,1.78179,0.0930742,-3.78687,-0.00400746,0.239076,-0.931068,-0.00723127,1.63265,-0.943009,-3,0,-0.725828,-0.418168,0,0.136667,0.00875972,0.00292926,0.729536,0.118275,0.0143559,0.00312054,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,32.3901,22.38,23.58,0.00024851,1.79497,0.000980615,-3.78868,-0.00436071,0.165807,-0.956163,-0.00732566,1.5569,-0.977275,-3,0,-0.788797,-0.266374,0,0.14229,0.0099,0.00370174,0.729474,0.12305,0.0157771,0.00311622,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,32.4899,22.48,23.68,0.000173115,1.80154,-0.0977353,-3.79068,-0.00478578,0.086605,-0.965884,-0.00760966,1.47506,-0.99613,-3,0,-0.848628,-0.110452,0,0.145936,0.00809183,0.00324374,0.729425,0.126372,0.015087,0.00323591,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,32.5901,22.58,23.78,0.000249033,1.80082,-0.187151,-3.79219,-0.00516464,0.0136888,-0.959723,-0.00771797,1.38729,-0.999289,-3,0,-0.905177,0.0473922,0,0.143539,0.00675841,0.0023887,0.729446,0.127185,0.013379,0.00352226,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,32.6901,22.68,23.88,0.000251244,1.79395,-0.273563,-3.79368,-0.00554713,-0.0583168,-0.939504,-0.00762223,1.2941,-0.986683,-3,0,-0.958121,0.204398,0,0.145608,0.0035216,0.00401989,0.72954,0.126129,0.0118595,0.00380904,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,32.7899,22.78,23.98,0.000208924,1.78007,-0.362647,-3.79506,-0.00583139,-0.135234,-0.90206,-0.00780719,1.19586,-0.958538,-3,0,-1.00726,0.358098,0,0.139126,0.00451721,0.0038842,0.729703,0.122901,0.0110701,0.00403558,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,32.8901,22.8801,24.0801,0.000249921,1.76617,-0.421001,-3.79602,-0.00599365,-0.187996,-0.867262,-0.00781878,1.09273,-0.915211,-3,0,-1.05249,0.506392,0,0.134814,0.00405071,0.00457976,0.72994,0.120904,0.0152891,0.00358985,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,32.9901,22.98,24.18,0.000252968,1.74427,-0.487794,-3.79702,-0.0060569,-0.252161,-0.814984,-0.00754176,0.98544,-0.857518,-3,0,-1.09351,0.646482,0,0.135207,0.0155818,0.00345576,0.730377,0.123741,0.0269853,0.00211213,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,33.0901,23.08,24.28,0.000253809,1.71091,-0.559587,-3.79817,-0.00604845,-0.328789,-0.740573,-0.0073846,0.874198,-0.786265,-3,0,-1.13024,0.776462,0,0.13078,0.0172663,0.00416764,0.730689,0.117641,0.0226057,0.00243284,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,33.1901,23.18,24.38,0.000255835,1.67309,-0.61803,-3.79934,-0.00590756,-0.400156,-0.660276,-0.00709668,0.759516,-0.702618,-3,0,-1.1625,0.894182,0,0.118074,0.0108486,0.00403697,0.730946,0.109009,0.0155589,0.00314137,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,33.29,23.28,24.48,0.000245795,1.62469,-0.670987,-3.80061,-0.00575413,-0.477417,-0.561377,-0.00640997,0.641923,-0.607961,-3,0,-1.19015,0.997729,0,0.105422,5.8851e-05,0.00238386,0.731159,0.0984988,0.00841336,0.00394327,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,33.3902,23.3802,24.5802,0.000252169,1.57308,-0.709439,-3.80204,-0.00557699,-0.547806,-0.460589,-0.00524161,0.521456,-0.50342,-3,0,-1.21317,1.08579,0,0.0924614,-0.00552822,0.00394322,0.731325,0.0854165,0.00158783,0.00480839,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,33.4901,23.48,24.68,0.000254231,1.51999,-0.73555,-3.8033,-0.00540156,-0.611306,-0.361138,-0.00402828,0.399398,-0.391353,-3,0,-1.23133,1.15641,0,0.0792364,-0.0102405,0.00309442,0.731479,0.07335,-0.00246117,0.00524429,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,33.5901,23.58,24.78,0.000305837,1.45057,-0.754515,-3.80428,-0.00513651,-0.68431,-0.237287,-0.00229838,0.275572,-0.272943,-3,0,-1.24465,1.20892,0,0.0598048,-0.0169989,0.00473112,0.731495,0.0561664,-0.00997602,0.00612755,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,33.6904,23.6803,24.8803,0.000253442,1.38019,-0.760009,-3.80493,-0.00481776,-0.748831,-0.118272,-9.36576e-05,0.150241,-0.149817,-3,0,-1.25309,1.24245,0,0.0411311,-0.0240541,0.00539198,0.73148,0.0386873,-0.0156173,0.00658204,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,33.79,23.78,24.98,0.000245921,1.29728,-0.751647,-3.80565,-0.00451403,-0.815564,0.0146328,0.00263661,0.0251162,-0.0251142,-3,0,-1.25654,1.25624,0,0.0206582,-0.0296259,0.00464056,0.731347,0.0171417,-0.0225746,0.00707193,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,33.8899,23.88,25.08,0.000114678,1.21509,-0.730765,-3.80594,-0.00424049,-0.873406,0.138667,0.00516273,-0.100433,0.100306,-3,0,-1.25505,1.2503,0,-0.0041362,-0.0343978,0.00626094,0.731166,-0.00435194,-0.0276082,0.00714172,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,33.99,23.98,25.18,0.000231153,1.12049,-0.694636,-3.80572,-0.00398963,-0.931361,0.271291,0.00762825,-0.225712,0.22427,-3,0,-1.24861,1.22463,0,-0.0296397,-0.0413644,0.00610655,0.730933,-0.0255826,-0.0314789,0.00691796,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,34.0899,24.08,25.28,0.000185184,1.02847,-0.649123,-3.80534,-0.00381846,-0.979743,0.389993,0.00990727,-0.350003,0.344602,-3,0,-1.23724,1.17967,0,-0.0507105,-0.0451997,0.00680525,0.730686,-0.0467455,-0.0341364,0.00645953,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,34.1899,24.1799,25.3799,0.00010598,0.924534,-0.587239,-3.80524,-0.00358676,-1.02693,0.512403,0.0117531,-0.472924,0.459513,-3,0,-1.221,1.11611,0,-0.0763128,-0.0466688,0.00761695,0.73038,-0.0678104,-0.0361371,0.00577514,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,34.29,24.28,25.48,0.000204951,0.833861,-0.525999,-3.80564,-0.00335477,-1.06193,0.608296,0.0124434,-0.594113,0.567295,-3,0,-1.19991,1.03486,0,-0.0964394,-0.0481643,0.00744356,0.730034,-0.0840591,-0.0353441,0.00488785,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,34.3901,24.38,25.58,0.000285823,0.723843,-0.444211,-3.80621,-0.00303896,-1.09766,0.710351,0.0131973,-0.712858,0.666039,-3,0,-1.1741,0.937347,0,-0.108629,-0.0436588,0.00562645,0.729737,-0.0949126,-0.0309595,0.00388458,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,34.4902,24.48,25.68,0.000239808,0.620053,-0.36108,-3.80679,-0.00283381,-1.12535,0.792663,0.0129508,-0.828767,0.754263,-3,0,-1.14367,0.825074,0,-0.123166,-0.0407065,0.00576509,0.729385,-0.11033,-0.0317733,0.00302679,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,34.59,24.58,25.78,0.00022867,0.506315,-0.264322,-3.80792,-0.00273563,-1.14963,0.867315,0.012532,-0.941436,0.830613,-3,0,-1.10871,0.699758,0,-0.139744,-0.040265,0.00421762,0.729072,-0.122502,-0.0317475,0.00228588,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,34.6899,24.68,25.88,0.000137218,0.400979,-0.170372,-3.80883,-0.00264988,-1.16683,0.921204,0.0116741,-1.05031,0.893821,-3,0,-1.06941,0.563507,0,-0.150716,-0.0409144,0.00502521,0.72879,-0.13205,-0.0319934,0.00155539,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,34.79,24.78,25.98,0.000230423,0.286696,-0.0655972,-3.80943,-0.00255881,-1.18003,0.962527,0.0106953,-1.15516,0.942995,-3,0,-1.02584,0.418218,0,-0.155684,-0.0396466,0.00273411,0.728629,-0.137636,-0.0300524,0.000968325,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,34.89,24.88,26.08,0.000216687,0.181964,0.032283,-3.80983,-0.00253815,-1.18693,0.984266,0.00940832,-1.25534,0.977257,-3,0,-0.978265,0.266478,0,-0.161555,-0.0363886,0.00151462,0.728548,-0.141414,-0.0285286,0.000451635,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,34.9901,24.9801,26.1801,0.000240865,0.06916,0.13778,-3.81016,-0.0025794,-1.18988,0.989769,0.00833206,-1.35072,0.99614,-3,0,-0.926756,0.110307,0,-0.159282,-0.0324769,0.00108706,0.728544,-0.141223,-0.0233368,0.000445523,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,35.09,25.08,26.28,0.000233578,-0.0261241,0.225444,-3.8105,-0.00262157,-1.18892,0.980353,0.0075967,-1.44062,0.999289,-3,0,-0.871668,-0.0473697,0,-0.15735,-0.0298303,-0.000508695,0.728644,-0.139963,-0.0219599,0.000215122,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,35.19,25.18,26.38,0.000230763,-0.129889,0.317504,-3.81113,-0.002688,-1.18533,0.955205,0.00665655,-1.52489,0.986685,-3,0,-0.813112,-0.204382,0,-0.151735,-0.026225,0.000548995,0.728778,-0.136802,-0.0221815,-2.24441e-05,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,35.29,25.28,26.48,0.000246402,-0.242257,0.411217,-3.81173,-0.00272569,-1.17888,0.910783,0.00576317,-1.60314,0.958519,-3,0,-0.751344,-0.358178,0,-0.146791,-0.0273952,0.00129353,0.728945,-0.130785,-0.0250513,-0.000555338,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,35.3901,25.3801,26.5801,0.000243308,-0.345391,0.490224,-3.81224,-0.00273919,-1.17032,0.854545,0.00512315,-1.67509,0.915214,-3,0,-0.686583,-0.506386,0,-0.135236,-0.0320533,0.000433487,0.729138,-0.121941,-0.0287591,-0.00119834,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,35.49,25.48,26.68,0.000235268,-0.456309,0.566511,-3.81286,-0.0027322,-1.15775,0.778282,0.00497059,-1.74036,0.857539,-3,0,-0.619193,-0.646437,0,-0.123358,-0.0328064,-0.000522998,0.729329,-0.111191,-0.0319797,-0.00179143,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,35.5899,25.58,26.78,0.000137089,-0.549394,0.623022,-3.81331,-0.00277005,-1.14456,0.703057,0.00509236,-1.79878,0.786327,-3,0,-0.549331,-0.776364,0,-0.110032,-0.035687,-3.74767e-06,0.729549,-0.0995836,-0.0353834,-0.00237627,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,35.6901,25.6801,26.8801,0.000242102,-0.65795,0.67926,-3.8136,-0.00285225,-1.12538,0.603135,0.00590763,-1.85018,0.702605,-3,0,-0.477208,-0.894198,0,-0.0981152,-0.0397702,0.000485183,0.729794,-0.088049,-0.0386842,-0.00288404,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,35.79,25.78,26.98,0.000235468,-0.756815,0.719973,-3.81354,-0.00294699,-1.10459,0.501614,0.00722283,-1.8942,0.607914,-3,0,-0.403297,-0.997773,0,-0.0798586,-0.0428846,-0.00139868,0.730041,-0.0716372,-0.0439314,-0.00351101,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,35.89,25.88,27.08,0.000239589,-0.8621,0.75162,-3.81324,-0.00308838,-1.07825,0.383625,0.00900543,-1.93077,0.503611,-3,0,-0.327775,-1.08565,0,-0.0587798,-0.0462445,-0.000987119,0.730298,-0.0566416,-0.0485194,-0.00396057,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,35.9901,25.98,27.18,0.000244147,-0.956891,0.769478,-3.81284,-0.00324006,-1.05005,0.270042,0.0105717,-1.95971,0.391356,-3,0,-0.250951,-1.15641,0,-0.0401206,-0.0490897,-0.0036146,0.730529,-0.0404295,-0.0527335,-0.00418601,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,36.0901,26.08,27.28,0.000247192,-1.04126,0.776366,-3.81217,-0.00342957,-1.02054,0.16387,0.0121494,-1.98093,0.272892,-3,0,-0.173113,-1.20894,0,-0.0233379,-0.0519905,-0.00289879,0.730786,-0.0308481,-0.0549875,-0.00417996,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,36.19,26.18,27.38,0.000244909,-1.13782,0.772792,-3.81118,-0.00373499,-0.981094,0.0374138,0.0133062,-1.99432,0.150221,-3,0,-0.0946556,-1.24238,0,-0.0114639,-0.0538745,-0.00375286,0.730988,-0.019045,-0.0572505,-0.00396656,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,36.29,26.28,27.48,0.000242742,-1.22348,0.757818,-3.81038,-0.0040356,-0.94021,-0.0793472,0.0142042,-1.99984,0.0251116,-3,0,-0.0157793,-1.25624,0,0.00163259,-0.0548842,-0.00387566,0.731103,-0.00481282,-0.0590176,-0.00346015,0,0,0,0
